gene_id	SRX118286	SRX1254413	SRX2536421	SRX2647167
ENSG00000130294	0	1	0	0
ENSG00000130309	0	1	0	0
ENSG00000130338	0	1	1	0
ENSG00000130347	0	1	0	1
ENSG00000130349	0	1	0	0
ENSG00000130413	0	1	0	0
ENSG00000130429	0	0	0	1
ENSG00000130489	0	1	0	0
ENSG00000130638	0	1	0	0
ENSG00000130640	1	1	1	0
ENSG00000130695	0	1	0	0
ENSG00000130703	1	1	0	1
ENSG00000130714	0	1	0	1
ENSG00000130723	0	1	1	0
ENSG00000130724	1	1	0	0
ENSG00000130725	0	1	0	1
ENSG00000130733	0	1	0	0
ENSG00000130734	0	1	0	1
ENSG00000130751	0	1	0	0
ENSG00000130758	0	1	0	0
ENSG00000130766	0	1	0	0
ENSG00000130768	0	1	0	0
ENSG00000130803	1	1	0	0
ENSG00000130818	0	1	0	0
ENSG00000130829	0	1	0	0
ENSG00000130844	0	1	0	0
ENSG00000130881	0	1	0	0
ENSG00000130921	0	1	1	0
ENSG00000130939	1	1	1	0
ENSG00000130985	1	1	0	1
ENSG00000130997	1	0	1	1
ENSG00000131043	0	1	0	0
ENSG00000131051	0	1	1	0
ENSG00000131100	0	1	0	0
ENSG00000131116	0	1	0	0
ENSG00000131143	0	1	1	0
ENSG00000131148	0	1	1	1
ENSG00000131188	0	1	0	1
ENSG00000131236	0	1	0	1
ENSG00000131263	0	1	0	0
ENSG00000131323	0	1	0	0
ENSG00000131373	0	1	1	0
ENSG00000131374	1	1	1	0
ENSG00000131375	0	1	0	1
ENSG00000131378	0	1	0	1
ENSG00000131381	0	1	1	1
ENSG00000131408	1	1	1	1
ENSG00000131446	1	1	0	1
ENSG00000131467	0	1	0	0
ENSG00000131473	0	1	0	0
ENSG00000131495	0	1	0	0
ENSG00000131507	1	1	0	1
ENSG00000131591	0	1	0	0
ENSG00000131652	1	1	1	1
ENSG00000131653	0	1	0	1
ENSG00000131746	0	0	0	1
ENSG00000131747	1	0	0	0
ENSG00000131748	0	1	0	0
ENSG00000131759	0	1	0	0
ENSG00000131845	0	1	0	0
ENSG00000131848	0	1	1	0
ENSG00000132005	0	1	0	1
ENSG00000132128	0	1	0	0
ENSG00000132153	1	1	0	0
ENSG00000132155	0	0	1	1
ENSG00000132256	1	0	0	0
ENSG00000132376	0	1	0	0
ENSG00000132382	0	1	0	0
ENSG00000132388	0	1	0	1
ENSG00000132424	0	1	1	1
ENSG00000132429	0	1	0	0
ENSG00000132434	0	1	0	0
ENSG00000132436	1	1	1	1
ENSG00000132466	0	0	0	1
ENSG00000132475	0	0	0	1
ENSG00000132510	0	1	0	0
ENSG00000132522	0	0	1	0
ENSG00000132549	0	0	0	1
ENSG00000132561	0	0	0	1
ENSG00000132581	0	1	0	1
ENSG00000132600	0	1	0	1
ENSG00000132612	0	0	0	1
ENSG00000132623	0	1	1	1
ENSG00000132635	0	0	1	0
ENSG00000132640	0	1	0	0
ENSG00000132646	0	0	0	1
ENSG00000132661	1	0	0	0
ENSG00000132670	1	1	1	1
ENSG00000132676	0	1	0	1
ENSG00000132694	1	1	1	0
ENSG00000132698	0	0	0	1
ENSG00000132716	1	1	0	0
ENSG00000132763	0	1	0	0
ENSG00000132768	1	1	1	1
ENSG00000132825	0	1	0	1
ENSG00000132846	0	1	1	0
ENSG00000132879	0	1	0	0
ENSG00000132881	0	1	0	0
ENSG00000132964	0	0	0	1
ENSG00000133026	0	1	0	0
ENSG00000133056	0	1	1	0
ENSG00000133065	1	1	0	1
ENSG00000133104	0	1	0	0
ENSG00000133111	0	1	0	0
ENSG00000133112	0	1	0	0
ENSG00000133121	0	1	0	0
ENSG00000133131	0	1	0	1
ENSG00000133134	0	1	0	0
ENSG00000133169	0	0	1	0
ENSG00000133195	0	1	0	1
ENSG00000133247	0	1	0	0
ENSG00000133265	1	1	0	1
ENSG00000133275	0	1	1	1
ENSG00000133422	0	1	0	0
ENSG00000133424	0	1	0	0
ENSG00000133636	0	0	1	0
ENSG00000133639	1	1	0	1
ENSG00000133641	0	1	0	0
ENSG00000133657	0	1	0	1
ENSG00000133703	0	1	1	0
ENSG00000133704	0	0	0	1
ENSG00000133706	0	1	0	1
ENSG00000133773	0	1	0	0
ENSG00000133816	0	0	1	1
ENSG00000133858	0	0	0	1
ENSG00000133872	0	1	0	0
ENSG00000133874	0	1	0	0
ENSG00000133935	0	1	1	1
ENSG00000133961	1	1	0	0
ENSG00000134001	0	1	0	0
ENSG00000134057	0	0	0	1
ENSG00000134077	1	1	1	1
ENSG00000134107	1	1	0	1
ENSG00000134138	0	1	0	0
ENSG00000134186	0	0	0	1
ENSG00000134222	0	1	0	0
ENSG00000134278	1	1	0	1
ENSG00000134287	1	1	0	1
ENSG00000134294	0	1	0	1
ENSG00000134313	0	1	0	0
ENSG00000134318	0	1	1	1
ENSG00000134333	1	1	0	0
ENSG00000134352	1	1	1	0
ENSG00000134419	0	1	1	0
ENSG00000134480	0	1	0	1
ENSG00000134490	0	0	0	1
ENSG00000134533	0	1	0	0
ENSG00000134574	0	0	0	1
ENSG00000134627	0	1	0	0
ENSG00000134684	0	1	0	0
ENSG00000134744	0	1	0	0
ENSG00000134748	0	1	1	1
ENSG00000134758	0	1	0	1
ENSG00000134769	0	1	0	0
ENSG00000134779	0	1	0	1
ENSG00000134802	0	0	1	0
ENSG00000134809	0	1	0	1
ENSG00000134815	0	1	1	1
ENSG00000134852	1	1	0	0
ENSG00000134864	0	1	0	0
ENSG00000134871	0	1	0	0
ENSG00000134874	0	1	0	0
ENSG00000134884	0	1	0	0
ENSG00000134897	0	1	0	0
ENSG00000134899	0	1	0	0
ENSG00000134901	0	1	0	0
ENSG00000134910	1	1	1	1
ENSG00000134970	1	1	0	0
ENSG00000135018	0	1	1	1
ENSG00000135040	0	1	0	0
ENSG00000135047	0	0	0	1
ENSG00000135048	0	1	1	1
ENSG00000135052	0	0	0	1
ENSG00000135090	1	1	0	0
ENSG00000135111	1	1	0	1
ENSG00000135119	1	1	0	1
ENSG00000135148	0	1	0	0
ENSG00000135164	1	1	1	1
ENSG00000135185	0	1	1	0
ENSG00000135211	0	0	0	1
ENSG00000135245	1	1	0	0
ENSG00000135249	0	0	0	1
ENSG00000135297	0	1	0	0
ENSG00000135314	1	1	0	0
ENSG00000135315	0	1	0	0
ENSG00000135316	1	1	0	1
ENSG00000135317	0	1	0	0
ENSG00000135333	1	0	0	0
ENSG00000135334	0	1	0	1
ENSG00000135338	0	1	0	0
ENSG00000135365	0	1	0	0
ENSG00000135372	0	1	0	0
ENSG00000135378	0	1	0	1
ENSG00000135392	1	1	0	0
ENSG00000135404	0	1	0	1
ENSG00000135446	0	1	1	1
ENSG00000135454	0	0	1	1
ENSG00000135457	0	1	1	1
ENSG00000135469	0	1	0	1
ENSG00000135473	0	1	0	0
ENSG00000135541	0	1	0	0
ENSG00000135549	0	1	0	0
ENSG00000135596	0	1	1	0
ENSG00000135643	0	1	0	0
ENSG00000135679	0	1	1	0
ENSG00000135736	0	1	0	0
ENSG00000135747	0	1	0	0
ENSG00000135763	0	1	0	0
ENSG00000135766	0	1	0	0
ENSG00000135775	0	1	0	0
ENSG00000135821	0	1	0	0
ENSG00000135837	0	0	0	1
ENSG00000135842	0	1	0	0
ENSG00000135845	1	1	1	1
ENSG00000135862	0	0	1	1
ENSG00000135870	0	1	1	1
ENSG00000135899	0	1	0	0
ENSG00000135903	0	1	0	0
ENSG00000135912	0	1	1	0
ENSG00000135913	0	1	0	1
ENSG00000135924	0	1	0	0
ENSG00000135926	0	1	0	0
ENSG00000135932	0	0	0	1
ENSG00000135951	0	1	0	0
ENSG00000136014	0	1	0	0
ENSG00000136021	0	1	1	0
ENSG00000136045	0	1	0	1
ENSG00000136052	0	1	0	0
ENSG00000136144	0	1	0	0
ENSG00000136152	0	1	0	0
ENSG00000136156	0	0	0	1
ENSG00000136169	0	1	0	0
ENSG00000136213	0	0	0	1
ENSG00000136240	0	1	0	0
ENSG00000136247	1	1	1	1
ENSG00000136261	0	1	0	1
ENSG00000136270	0	1	0	1
ENSG00000136295	0	1	0	0
ENSG00000136425	0	1	0	0
ENSG00000136450	0	1	0	1
ENSG00000136478	1	0	0	0
ENSG00000136485	0	1	0	0
ENSG00000136490	0	1	0	0
ENSG00000136518	0	1	1	1
ENSG00000136527	0	1	0	1
ENSG00000136536	0	1	0	0
ENSG00000136560	0	1	1	1
ENSG00000136574	0	1	0	0
ENSG00000136603	0	1	1	0
ENSG00000136628	0	0	0	1
ENSG00000136631	0	1	0	0
ENSG00000136636	0	1	1	0
ENSG00000136699	0	1	1	0
ENSG00000136731	0	0	1	0
ENSG00000136738	0	1	0	0
ENSG00000136758	1	1	1	0
ENSG00000136770	0	1	0	1
ENSG00000136802	1	1	0	1
ENSG00000136824	0	1	0	1
ENSG00000136826	0	1	0	1
ENSG00000136840	0	1	0	1
ENSG00000136861	0	0	1	0
ENSG00000136874	0	1	0	1
ENSG00000136883	0	0	1	0
ENSG00000136925	0	0	0	1
ENSG00000136950	0	0	0	1
ENSG00000136982	0	1	0	0
ENSG00000136986	1	0	0	1
ENSG00000136997	1	1	0	1
ENSG00000137055	0	1	0	0
ENSG00000137074	0	1	0	0
ENSG00000137076	0	0	1	0
ENSG00000137103	0	1	1	0
ENSG00000137124	0	1	0	0
ENSG00000137166	0	1	1	1
ENSG00000137168	1	0	0	1
ENSG00000137200	0	1	0	1
ENSG00000137207	0	1	0	1
ENSG00000137221	0	1	0	1
ENSG00000137266	0	1	0	0
ENSG00000137309	1	1	1	1
ENSG00000137393	0	0	0	1
ENSG00000137491	0	0	1	0
ENSG00000137497	0	1	0	0
ENSG00000137500	0	1	1	0
ENSG00000137501	1	0	0	0
ENSG00000137513	1	1	1	1
ENSG00000137571	0	1	0	0
ENSG00000137575	0	0	0	1
ENSG00000137601	1	1	0	1
ENSG00000137648	0	0	0	1
ENSG00000137693	1	1	1	0
ENSG00000137700	1	1	1	0
ENSG00000137710	1	1	0	0
ENSG00000137764	0	1	0	0
ENSG00000137770	1	1	1	0
ENSG00000137801	0	0	1	0
ENSG00000137804	1	1	0	0
ENSG00000137817	0	1	0	0
ENSG00000137818	1	0	0	0
ENSG00000137819	0	1	0	0
ENSG00000137822	0	1	0	1
ENSG00000137824	0	1	0	0
ENSG00000137834	1	1	1	0
ENSG00000137842	0	1	0	0
ENSG00000137845	0	1	0	1
ENSG00000137871	0	1	0	0
ENSG00000137936	0	1	0	0
ENSG00000137941	0	1	0	0
ENSG00000137947	0	0	0	1
ENSG00000137948	0	0	1	0
ENSG00000137959	1	0	0	0
ENSG00000138029	0	0	0	1
ENSG00000138030	0	1	1	0
ENSG00000138031	0	1	0	0
ENSG00000138032	0	1	0	1
ENSG00000138061	0	0	0	1
ENSG00000138073	1	1	1	1
ENSG00000138074	1	1	1	1
ENSG00000138078	0	1	0	0
ENSG00000138085	0	1	0	1
ENSG00000138092	0	1	1	0
ENSG00000138111	0	1	0	0
ENSG00000138172	0	0	0	1
ENSG00000138180	0	0	0	1
ENSG00000138231	0	1	0	0
ENSG00000138271	0	0	0	1
ENSG00000138286	0	1	0	0
ENSG00000138303	0	1	0	0
ENSG00000138326	1	1	1	1
ENSG00000138375	0	1	0	0
ENSG00000138382	0	0	1	0
ENSG00000138385	0	0	1	0
ENSG00000138386	0	1	0	0
ENSG00000138399	0	1	1	1
ENSG00000138413	1	1	1	1
ENSG00000138442	0	1	0	1
ENSG00000138443	1	1	1	0
ENSG00000138448	0	1	1	0
ENSG00000138459	0	1	1	1
ENSG00000138592	0	1	1	1
ENSG00000138594	1	0	0	0
ENSG00000138604	0	1	0	0
ENSG00000138629	1	1	0	0
ENSG00000138640	0	1	0	0
ENSG00000138660	0	1	1	1
ENSG00000138668	1	1	0	1
ENSG00000138674	1	1	1	0
ENSG00000138675	0	1	0	0
ENSG00000138686	0	1	0	0
ENSG00000138696	0	1	0	0
ENSG00000138709	0	1	0	1
ENSG00000138759	0	1	1	0
ENSG00000138760	0	0	0	1
ENSG00000138768	0	1	1	0
ENSG00000138769	0	1	0	0
ENSG00000138780	0	0	1	1
ENSG00000138792	0	1	0	0
ENSG00000138795	0	1	0	0
ENSG00000138814	0	1	1	0
ENSG00000138821	0	0	1	1
ENSG00000138829	1	1	0	1
ENSG00000138942	0	0	0	1
ENSG00000139112	0	1	0	0
ENSG00000139132	0	0	0	1
ENSG00000139168	0	1	0	0
ENSG00000139174	0	1	0	0
ENSG00000139211	0	0	1	0
ENSG00000139218	1	1	1	1
ENSG00000139263	0	1	0	0
ENSG00000139291	0	1	0	1
ENSG00000139318	1	0	0	1
ENSG00000139324	0	1	1	1
ENSG00000139372	0	1	0	1
ENSG00000139405	0	1	1	1
ENSG00000139496	0	1	0	0
ENSG00000139505	0	1	0	0
ENSG00000139508	0	1	0	0
ENSG00000139514	0	1	0	1
ENSG00000139531	0	1	0	0
ENSG00000139546	0	1	0	0
ENSG00000139579	0	1	1	0
ENSG00000139618	0	0	0	1
ENSG00000139629	0	1	0	0
ENSG00000139636	0	1	0	0
ENSG00000139644	0	1	0	0
ENSG00000139651	1	1	0	1
ENSG00000139725	1	1	0	1
ENSG00000139726	0	0	0	1
ENSG00000139734	0	1	0	0
ENSG00000139793	1	1	1	0
ENSG00000139826	0	1	0	0
ENSG00000139926	1	1	0	0
ENSG00000140006	1	1	0	0
ENSG00000140022	0	1	0	0
ENSG00000140043	0	1	0	0
ENSG00000140105	1	1	0	0
ENSG00000140157	1	1	1	1
ENSG00000140262	0	1	1	1
ENSG00000140264	1	1	0	0
ENSG00000140265	0	1	1	0
ENSG00000140297	0	0	1	0
ENSG00000140307	1	1	0	0
ENSG00000140332	1	1	1	0
ENSG00000140367	0	1	0	0
ENSG00000140382	0	1	0	0
ENSG00000140395	0	1	0	1
ENSG00000140396	0	1	0	0
ENSG00000140406	0	1	0	1
ENSG00000140443	0	0	0	1
ENSG00000140471	0	1	0	0
ENSG00000140521	1	1	0	0
ENSG00000140525	0	1	0	0
ENSG00000140526	1	1	1	1
ENSG00000140564	0	1	1	1
ENSG00000140600	0	1	0	0
ENSG00000140612	0	1	0	0
ENSG00000140740	0	1	0	0
ENSG00000140829	1	1	1	1
ENSG00000140830	0	1	0	1
ENSG00000140836	0	1	0	0
ENSG00000140848	0	1	0	0
ENSG00000140854	0	1	0	1
ENSG00000140937	1	0	0	0
ENSG00000140943	1	1	1	1
ENSG00000140987	0	1	0	1
ENSG00000140988	1	1	1	0
ENSG00000141027	0	0	0	1
ENSG00000141040	0	1	0	0
ENSG00000141098	1	0	0	0
ENSG00000141127	0	1	0	0
ENSG00000141219	0	1	0	0
ENSG00000141232	0	1	1	0
ENSG00000141252	0	0	0	1
ENSG00000141258	0	1	0	0
ENSG00000141298	0	1	0	0
ENSG00000141337	0	1	0	0
ENSG00000141367	0	1	0	1
ENSG00000141378	0	1	1	0
ENSG00000141404	0	1	0	1
ENSG00000141424	0	1	0	1
ENSG00000141429	1	1	1	1
ENSG00000141446	1	1	1	0
ENSG00000141447	0	1	0	0
ENSG00000141448	0	1	0	1
ENSG00000141458	0	1	0	0
ENSG00000141499	0	1	0	0
ENSG00000141503	0	1	0	0
ENSG00000141505	0	0	1	0
ENSG00000141510	0	1	1	1
ENSG00000141522	0	1	0	0
ENSG00000141524	0	0	0	1
ENSG00000141543	0	1	0	0
ENSG00000141551	0	1	0	0
ENSG00000141552	1	1	1	1
ENSG00000141562	0	1	0	0
ENSG00000141564	0	1	1	1
ENSG00000141580	0	1	0	0
ENSG00000141627	0	1	0	1
ENSG00000141639	0	1	0	0
ENSG00000141644	0	1	0	0
ENSG00000141646	1	1	1	1
ENSG00000141682	1	0	0	0
ENSG00000141696	0	1	0	0
ENSG00000141736	0	1	0	0
ENSG00000141759	0	1	0	0
ENSG00000141867	0	1	0	0
ENSG00000141873	0	1	0	0
ENSG00000141965	1	1	0	0
ENSG00000142002	0	1	1	1
ENSG00000142065	0	1	0	0
ENSG00000142168	1	0	0	0
ENSG00000142208	0	1	0	0
ENSG00000142252	0	0	0	1
ENSG00000142327	0	1	0	1
ENSG00000142396	0	1	0	0
ENSG00000142528	0	1	0	0
ENSG00000142556	0	1	0	1
ENSG00000142599	0	1	0	0
ENSG00000142687	0	1	0	0
ENSG00000142731	0	1	0	0
ENSG00000142751	1	1	0	1
ENSG00000142784	0	0	0	1
ENSG00000142794	0	1	0	0
ENSG00000142949	0	1	1	0
ENSG00000143013	1	0	0	1
ENSG00000143033	0	1	1	0
ENSG00000143061	0	1	1	1
ENSG00000143079	0	1	0	0
ENSG00000143153	1	1	1	1
ENSG00000143156	0	1	1	0
ENSG00000143158	1	0	1	0
ENSG00000143164	0	1	1	0
ENSG00000143198	0	1	1	0
ENSG00000143207	0	1	0	0
ENSG00000143222	1	1	0	0
ENSG00000143224	0	1	0	0
ENSG00000143228	1	1	1	1
ENSG00000143248	0	1	0	0
ENSG00000143258	0	0	1	1
ENSG00000143294	1	0	1	0
ENSG00000143303	0	1	1	0
ENSG00000143314	0	0	0	1
ENSG00000143315	1	1	0	1
ENSG00000143319	1	1	1	1
ENSG00000143320	0	1	0	1
ENSG00000143324	0	0	1	0
ENSG00000143337	0	1	0	0
ENSG00000143344	0	1	0	0
ENSG00000143373	0	1	0	0
ENSG00000143382	0	0	0	1
ENSG00000143390	1	1	0	1
ENSG00000143393	0	1	1	0
ENSG00000143401	1	1	1	1
ENSG00000143409	0	1	0	0
ENSG00000143418	0	0	1	0
ENSG00000143442	0	1	0	0
ENSG00000143457	1	1	0	0
ENSG00000143476	1	1	0	0
ENSG00000143493	0	0	1	0
ENSG00000143494	0	1	1	0
ENSG00000143543	1	1	1	1
ENSG00000143569	1	0	0	1
ENSG00000143570	0	1	1	1
ENSG00000143578	0	1	0	1
ENSG00000143612	0	1	1	1
ENSG00000143614	0	1	0	0
ENSG00000143621	0	1	0	0
ENSG00000143653	0	0	1	0
ENSG00000143674	0	1	1	0
ENSG00000143742	0	1	0	0
ENSG00000143761	0	1	0	0
ENSG00000143772	0	1	0	0
ENSG00000143776	1	1	0	0
ENSG00000143786	0	1	0	0
ENSG00000143793	0	1	0	0
ENSG00000143799	0	1	0	1
ENSG00000143801	0	1	0	1
ENSG00000143811	0	1	1	0
ENSG00000143815	0	0	1	0
ENSG00000143819	0	1	0	0
ENSG00000143878	0	1	1	0
ENSG00000143947	0	1	0	0
ENSG00000143951	0	1	0	0
ENSG00000143970	0	1	0	1
ENSG00000143977	0	0	0	1
ENSG00000143995	0	1	0	0
ENSG00000144021	0	1	0	1
ENSG00000144026	0	1	0	0
ENSG00000144029	0	0	0	1
ENSG00000144120	0	1	1	0
ENSG00000144136	1	1	1	1
ENSG00000144228	0	1	1	1
ENSG00000144233	0	1	0	1
ENSG00000144278	0	0	1	0
ENSG00000144320	0	1	1	1
ENSG00000144331	0	1	0	0
ENSG00000144339	0	1	0	0
ENSG00000144355	0	1	0	0
ENSG00000144362	0	1	0	0
ENSG00000144366	1	1	1	1
ENSG00000144426	0	0	0	1
ENSG00000144468	0	1	0	0
ENSG00000144560	0	1	0	0
ENSG00000144566	1	1	1	1
ENSG00000144580	0	0	0	1
ENSG00000144591	1	0	1	0
ENSG00000144635	0	1	0	0
ENSG00000144647	0	1	1	0
ENSG00000144649	0	1	0	0
ENSG00000144659	0	0	1	0
ENSG00000144674	0	0	1	1
ENSG00000144713	0	1	0	1
ENSG00000144741	0	1	0	1
ENSG00000144747	0	1	0	1
ENSG00000144749	0	0	1	0
ENSG00000144785	1	0	0	0
ENSG00000144791	1	1	0	0
ENSG00000144815	1	1	0	0
ENSG00000144824	0	0	1	0
ENSG00000144848	0	0	0	1
ENSG00000144909	0	1	0	0
ENSG00000145012	0	0	0	1
ENSG00000145022	0	1	0	0
ENSG00000145107	1	0	0	1
ENSG00000145147	0	1	0	0
ENSG00000145216	1	1	1	0
ENSG00000145220	0	1	1	1
ENSG00000145247	1	1	0	1
ENSG00000145284	0	1	0	0
ENSG00000145293	0	0	1	0
ENSG00000145332	0	1	0	1
ENSG00000145335	0	1	0	0
ENSG00000145348	0	1	0	0
ENSG00000145349	1	1	1	0
ENSG00000145362	0	1	0	0
ENSG00000145365	0	1	0	1
ENSG00000145386	0	0	1	1
ENSG00000145388	0	0	0	1
ENSG00000145390	0	1	0	0
ENSG00000145414	0	1	0	1
ENSG00000145431	0	1	0	0
ENSG00000145439	0	1	0	1
ENSG00000145555	0	1	0	1
ENSG00000145604	0	1	0	1
ENSG00000145623	0	0	0	1
ENSG00000145675	0	1	1	0
ENSG00000145703	0	0	1	0
ENSG00000145715	0	1	0	0
ENSG00000145730	0	1	1	0
ENSG00000145740	0	1	0	1
ENSG00000145741	1	1	0	1
ENSG00000145780	1	1	1	1
ENSG00000145782	0	1	0	0
ENSG00000145817	0	1	0	1
ENSG00000145868	0	1	0	0
ENSG00000145901	0	0	1	1
ENSG00000145907	0	1	0	0
ENSG00000145912	1	1	1	1
ENSG00000145916	0	1	0	0
ENSG00000145919	1	1	0	1
ENSG00000145979	0	1	1	0
ENSG00000145982	0	1	0	0
ENSG00000145990	0	1	0	0
ENSG00000145996	0	1	0	0
ENSG00000146063	0	1	1	1
ENSG00000146072	0	1	1	1
ENSG00000146083	0	1	1	0
ENSG00000146223	0	1	0	0
ENSG00000146233	0	1	0	0
ENSG00000146242	0	1	0	0
ENSG00000146247	0	1	1	1
ENSG00000146263	0	1	0	0
ENSG00000146278	0	1	1	0
ENSG00000146410	0	1	0	0
ENSG00000146411	0	1	0	0
ENSG00000146414	0	1	0	0
ENSG00000146426	1	1	1	1
ENSG00000146457	1	1	0	1
ENSG00000146540	0	1	0	0
ENSG00000146587	0	1	1	0
ENSG00000146592	0	1	0	0
ENSG00000146733	1	1	1	1
ENSG00000146757	0	0	0	1
ENSG00000146802	0	0	0	1
ENSG00000146834	0	1	1	1
ENSG00000146856	0	1	0	0
ENSG00000146918	0	1	0	0
ENSG00000147010	0	1	0	0
ENSG00000147041	0	0	0	1
ENSG00000147044	0	1	1	0
ENSG00000147050	0	0	1	0
ENSG00000147099	0	1	0	0
ENSG00000147124	0	0	1	0
ENSG00000147130	0	1	0	0
ENSG00000147140	1	1	1	1
ENSG00000147144	0	1	0	0
ENSG00000147155	0	1	1	0
ENSG00000147162	0	1	0	0
ENSG00000147180	0	1	0	0
ENSG00000147202	0	1	0	0
ENSG00000147224	1	0	0	0
ENSG00000147257	0	1	1	0
ENSG00000147324	0	1	0	0
ENSG00000147383	0	1	0	1
ENSG00000147403	1	0	0	1
ENSG00000147408	0	0	0	1
ENSG00000147419	0	1	0	0
ENSG00000147475	0	1	0	1
ENSG00000147548	0	1	1	0
ENSG00000147576	0	1	1	1
ENSG00000147604	1	1	1	0
ENSG00000147606	0	0	1	0
ENSG00000147649	0	0	1	1
ENSG00000147654	0	1	0	0
ENSG00000147669	1	1	0	0
ENSG00000147853	0	1	0	0
ENSG00000147874	0	1	0	0
ENSG00000147883	0	0	1	0
ENSG00000148143	0	1	0	1
ENSG00000148153	0	0	0	1
ENSG00000148229	1	1	0	0
ENSG00000148308	0	0	1	0
ENSG00000148334	0	1	1	1
ENSG00000148335	0	1	0	0
ENSG00000148343	0	1	0	0
ENSG00000148384	0	0	0	1
ENSG00000148396	0	1	0	0
ENSG00000148411	0	1	0	0
ENSG00000148426	0	1	1	0
ENSG00000148429	0	1	0	0
ENSG00000148498	0	1	0	0
ENSG00000148634	0	1	1	1
ENSG00000148700	0	1	0	1
ENSG00000148737	0	1	0	0
ENSG00000148773	1	1	0	1
ENSG00000148842	0	0	0	1
ENSG00000148926	0	1	0	1
ENSG00000148935	0	0	1	0
ENSG00000149054	0	1	0	0
ENSG00000149136	0	1	0	0
ENSG00000149150	0	0	1	0
ENSG00000149179	0	1	0	0
ENSG00000149187	0	1	0	1
ENSG00000149196	0	1	0	0
ENSG00000149212	0	1	0	0
ENSG00000149231	1	1	0	0
ENSG00000149257	0	1	0	0
ENSG00000149269	0	1	0	1
ENSG00000149292	0	1	0	0
ENSG00000149294	0	1	0	0
ENSG00000149311	0	1	0	0
ENSG00000149346	0	1	0	0
ENSG00000149418	0	0	0	1
ENSG00000149474	0	1	1	0
ENSG00000149476	0	0	0	1
ENSG00000149480	0	1	1	1
ENSG00000149483	1	1	0	1
ENSG00000149547	1	1	1	0
ENSG00000149636	1	1	0	0
ENSG00000149658	0	1	1	0
ENSG00000149761	0	0	0	1
ENSG00000149809	0	0	1	1
ENSG00000149923	0	1	1	0
ENSG00000149925	0	1	0	0
ENSG00000149929	0	1	0	0
ENSG00000149930	0	0	0	1
ENSG00000149948	0	1	1	1
ENSG00000150093	1	0	0	0
ENSG00000150403	0	1	1	0
ENSG00000150433	1	1	0	0
ENSG00000150455	0	1	0	1
ENSG00000150457	0	1	1	0
ENSG00000150471	0	1	0	0
ENSG00000150551	0	1	0	0
ENSG00000150593	0	0	0	1
ENSG00000150630	1	0	0	0
ENSG00000150687	0	0	0	1
ENSG00000150768	0	1	1	0
ENSG00000150776	0	1	1	0
ENSG00000150782	1	0	0	1
ENSG00000150907	0	0	0	1
ENSG00000150967	0	1	0	0
ENSG00000150995	0	1	0	0
ENSG00000151012	0	0	0	1
ENSG00000151090	0	1	0	0
ENSG00000151135	1	0	0	0
ENSG00000151136	0	1	0	0
ENSG00000151148	1	1	0	1
ENSG00000151229	0	1	0	0
ENSG00000151276	0	1	0	0
ENSG00000151287	0	1	0	0
ENSG00000151292	0	1	1	1
ENSG00000151338	0	1	0	0
ENSG00000151348	0	1	1	0
ENSG00000151366	0	1	0	0
ENSG00000151414	0	1	0	0
ENSG00000151422	0	1	0	0
ENSG00000151458	0	1	0	1
ENSG00000151461	0	1	0	0
ENSG00000151465	0	1	0	0
ENSG00000151466	0	1	0	0
ENSG00000151491	0	0	1	0
ENSG00000151500	0	1	1	0
ENSG00000151502	0	1	0	1
ENSG00000151503	0	1	0	0
ENSG00000151617	0	1	0	0
ENSG00000151665	0	1	0	0
ENSG00000151689	0	1	0	0
ENSG00000151690	0	1	0	0
ENSG00000151692	0	0	1	0
ENSG00000151693	0	1	0	0
ENSG00000151729	0	1	0	1
ENSG00000151748	1	1	0	1
ENSG00000151806	0	1	0	1
ENSG00000151881	0	1	0	0
ENSG00000151923	0	1	0	0
ENSG00000152078	0	1	1	1
ENSG00000152127	1	0	0	0
ENSG00000152137	0	0	1	1
ENSG00000152147	0	1	0	1
ENSG00000152219	0	0	0	1
ENSG00000152242	0	1	0	1
ENSG00000152270	0	1	1	0
ENSG00000152348	0	1	0	0
ENSG00000152402	0	1	0	0
ENSG00000152409	0	1	0	0
ENSG00000152413	1	1	0	0
ENSG00000152443	0	1	0	0
ENSG00000152464	0	1	0	0
ENSG00000152601	1	1	1	1
ENSG00000152684	1	1	0	1
ENSG00000152689	0	0	1	0
ENSG00000152700	1	1	0	1
ENSG00000152766	0	0	0	1
ENSG00000152795	0	1	0	0
ENSG00000152904	0	1	1	0
ENSG00000152990	0	1	1	0
ENSG00000153037	0	1	0	1
ENSG00000153066	0	1	0	0
ENSG00000153071	1	0	1	0
ENSG00000153093	0	0	0	1
ENSG00000153094	0	1	0	0
ENSG00000153107	1	1	0	0
ENSG00000153130	0	0	1	0
ENSG00000153132	1	0	0	1
ENSG00000153147	0	1	1	1
ENSG00000153187	1	0	1	1
ENSG00000153201	0	1	0	0
ENSG00000153207	0	0	1	0
ENSG00000153292	0	0	0	1
ENSG00000153310	1	1	0	1
ENSG00000153317	0	1	1	0
ENSG00000153339	0	1	0	1
ENSG00000153721	0	0	1	0
ENSG00000153774	0	1	0	0
ENSG00000153786	0	1	0	1
ENSG00000153790	0	0	1	0
ENSG00000153827	0	0	0	1
ENSG00000153879	0	1	0	0
ENSG00000153885	0	1	0	0
