gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000050953	1	1	1	1	1
ENSMUSG00000050954	1	1	1	1	1
ENSMUSG00000050957	1	1	0	1	0
ENSMUSG00000050963	0	1	0	1	0
ENSMUSG00000050965	1	1	1	1	1
ENSMUSG00000050966	1	0	0	1	0
ENSMUSG00000050967	0	1	0	1	0
ENSMUSG00000050973	1	1	0	1	0
ENSMUSG00000050989	1	1	1	1	1
ENSMUSG00000050994	0	1	0	0	0
ENSMUSG00000051000	0	1	1	1	0
ENSMUSG00000051007	1	1	1	1	1
ENSMUSG00000051022	0	1	0	1	0
ENSMUSG00000051029	0	1	0	0	0
ENSMUSG00000051034	1	1	0	1	1
ENSMUSG00000051037	1	1	0	1	1
ENSMUSG00000051041	0	1	1	1	1
ENSMUSG00000051043	0	1	1	1	1
ENSMUSG00000051048	0	1	0	0	0
ENSMUSG00000051054	0	1	0	0	0
ENSMUSG00000051062	0	1	0	0	0
ENSMUSG00000051065	0	1	1	1	1
ENSMUSG00000051067	0	1	0	1	0
ENSMUSG00000051076	0	0	1	0	1
ENSMUSG00000051079	0	1	0	0	0
ENSMUSG00000051098	1	1	1	0	0
ENSMUSG00000051107	0	1	0	0	0
ENSMUSG00000051111	0	1	0	1	0
ENSMUSG00000051113	0	1	0	0	1
ENSMUSG00000051124	1	0	1	1	1
ENSMUSG00000051136	0	1	0	1	0
ENSMUSG00000051146	0	1	0	1	0
ENSMUSG00000051147	1	1	1	1	1
ENSMUSG00000051149	1	1	1	1	1
ENSMUSG00000051154	1	1	1	1	1
ENSMUSG00000051159	0	1	0	1	0
ENSMUSG00000051166	0	1	0	0	1
ENSMUSG00000051169	1	1	1	1	1
ENSMUSG00000051176	0	0	0	1	0
ENSMUSG00000051177	1	1	1	1	1
ENSMUSG00000051185	1	1	1	1	0
ENSMUSG00000051212	1	1	0	0	1
ENSMUSG00000051220	1	1	1	1	1
ENSMUSG00000051223	1	1	1	1	1
ENSMUSG00000051224	1	1	1	1	1
ENSMUSG00000051225	0	0	0	1	1
ENSMUSG00000051228	0	1	0	0	0
ENSMUSG00000051232	1	1	1	1	1
ENSMUSG00000051234	1	1	0	1	1
ENSMUSG00000051235	1	1	0	1	1
ENSMUSG00000051236	0	1	1	1	1
ENSMUSG00000051238	1	1	0	0	0
ENSMUSG00000051242	0	1	0	0	0
ENSMUSG00000051243	0	1	0	1	0
ENSMUSG00000051246	0	1	0	0	0
ENSMUSG00000051251	0	1	0	0	0
ENSMUSG00000051255	0	1	1	0	0
ENSMUSG00000051256	1	1	1	1	1
ENSMUSG00000051257	0	0	0	1	0
ENSMUSG00000051278	1	1	1	1	0
ENSMUSG00000051279	0	1	0	1	1
ENSMUSG00000051285	1	1	1	1	1
ENSMUSG00000051306	1	1	1	1	1
ENSMUSG00000051314	1	0	0	0	0
ENSMUSG00000051316	1	1	1	1	1
ENSMUSG00000051319	1	1	1	1	1
ENSMUSG00000051323	0	1	0	0	0
ENSMUSG00000051329	1	1	1	1	1
ENSMUSG00000051331	0	1	0	1	1
ENSMUSG00000051335	1	1	0	1	1
ENSMUSG00000051339	1	1	1	1	1
ENSMUSG00000051341	1	1	0	1	1
ENSMUSG00000051343	1	1	0	1	1
ENSMUSG00000051344	1	1	1	1	1
ENSMUSG00000051346	1	1	1	1	1
ENSMUSG00000051351	1	1	0	1	1
ENSMUSG00000051354	0	1	0	0	0
ENSMUSG00000051355	1	1	1	1	1
ENSMUSG00000051359	0	1	1	0	1
ENSMUSG00000051367	1	1	0	1	0
ENSMUSG00000051373	0	1	0	1	0
ENSMUSG00000051375	0	1	1	1	1
ENSMUSG00000051378	1	0	0	1	1
ENSMUSG00000051379	0	1	0	1	0
ENSMUSG00000051390	1	1	1	1	1
ENSMUSG00000051391	1	1	1	1	1
ENSMUSG00000051396	0	1	0	1	0
ENSMUSG00000051397	1	1	0	1	0
ENSMUSG00000051401	0	1	0	1	0
ENSMUSG00000051403	1	1	1	1	1
ENSMUSG00000051413	1	1	0	1	1
ENSMUSG00000051427	0	1	1	0	1
ENSMUSG00000051435	0	1	0	1	0
ENSMUSG00000051439	1	1	1	1	1
ENSMUSG00000051444	1	1	0	1	0
ENSMUSG00000051451	1	1	1	0	0
ENSMUSG00000051452	0	0	1	0	1
ENSMUSG00000051455	0	0	0	1	0
ENSMUSG00000051456	0	1	0	0	0
ENSMUSG00000051457	1	1	1	1	1
ENSMUSG00000051469	1	1	1	1	1
ENSMUSG00000051483	1	1	1	1	1
ENSMUSG00000051486	0	1	0	0	0
ENSMUSG00000051490	1	0	0	0	0
ENSMUSG00000051495	1	1	1	1	1
ENSMUSG00000051497	0	1	1	1	1
ENSMUSG00000051498	1	1	0	0	1
ENSMUSG00000051499	1	1	0	1	1
ENSMUSG00000051502	1	1	0	1	1
ENSMUSG00000051504	0	1	0	0	1
ENSMUSG00000051506	1	1	1	0	1
ENSMUSG00000051510	1	1	1	1	1
ENSMUSG00000051515	0	1	0	0	0
ENSMUSG00000051517	1	0	0	1	0
ENSMUSG00000051518	1	1	1	1	1
ENSMUSG00000051527	0	1	0	1	0
ENSMUSG00000051550	0	1	0	1	0
ENSMUSG00000051557	1	0	1	0	1
ENSMUSG00000051579	1	1	1	1	1
ENSMUSG00000051582	0	0	0	1	0
ENSMUSG00000051586	1	1	1	1	1
ENSMUSG00000051590	0	1	0	0	0
ENSMUSG00000051596	0	0	0	1	0
ENSMUSG00000051599	0	1	0	0	0
ENSMUSG00000051615	1	1	1	1	1
ENSMUSG00000051617	0	1	0	0	0
ENSMUSG00000051627	1	1	1	1	1
ENSMUSG00000051648	0	0	0	1	0
ENSMUSG00000051650	1	1	1	1	1
ENSMUSG00000051652	0	1	1	1	1
ENSMUSG00000051669	0	1	0	0	1
ENSMUSG00000051671	1	1	0	1	1
ENSMUSG00000051674	1	1	1	1	1
ENSMUSG00000051675	1	1	1	1	1
ENSMUSG00000051678	0	1	0	0	0
ENSMUSG00000051682	1	0	1	0	1
ENSMUSG00000051695	1	1	1	1	1
ENSMUSG00000051703	0	1	0	0	0
ENSMUSG00000051705	1	1	1	1	1
ENSMUSG00000051716	0	0	1	0	1
ENSMUSG00000051721	1	1	1	0	1
ENSMUSG00000051726	0	1	0	1	0
ENSMUSG00000051727	0	1	0	1	0
ENSMUSG00000051730	1	1	1	1	1
ENSMUSG00000051735	1	0	1	0	0
ENSMUSG00000051736	0	1	0	1	0
ENSMUSG00000051747	0	1	0	1	0
ENSMUSG00000051748	1	0	1	0	1
ENSMUSG00000051768	1	1	1	1	0
ENSMUSG00000051769	0	0	0	1	0
ENSMUSG00000051777	0	1	0	0	0
ENSMUSG00000051786	1	1	1	1	1
ENSMUSG00000051790	1	1	0	1	1
ENSMUSG00000051811	1	1	1	1	0
ENSMUSG00000051817	1	1	1	1	1
ENSMUSG00000051851	0	1	1	1	1
ENSMUSG00000051853	1	1	1	1	1
ENSMUSG00000051855	0	1	1	1	1
ENSMUSG00000051864	1	1	1	1	1
ENSMUSG00000051879	0	0	0	1	0
ENSMUSG00000051890	1	1	0	1	0
ENSMUSG00000051910	0	1	1	1	1
ENSMUSG00000051920	0	1	0	0	0
ENSMUSG00000051934	1	1	1	1	1
ENSMUSG00000051950	1	1	1	1	1
ENSMUSG00000051951	0	1	0	0	0
ENSMUSG00000051977	1	0	1	1	0
ENSMUSG00000051978	1	1	0	1	1
ENSMUSG00000051980	0	1	0	0	0
ENSMUSG00000051984	0	0	1	1	0
ENSMUSG00000051985	0	1	0	0	0
ENSMUSG00000051989	1	1	1	1	1
ENSMUSG00000051998	1	0	0	0	0
ENSMUSG00000052013	1	0	0	0	0
ENSMUSG00000052014	0	1	0	0	0
ENSMUSG00000052026	0	1	0	0	0
ENSMUSG00000052031	0	1	0	1	0
ENSMUSG00000052033	1	1	1	1	1
ENSMUSG00000052040	1	1	1	1	1
ENSMUSG00000052056	1	1	1	1	1
ENSMUSG00000052062	0	1	1	0	0
ENSMUSG00000052085	1	1	1	1	1
ENSMUSG00000052087	1	1	0	1	0
ENSMUSG00000052102	1	1	1	1	1
ENSMUSG00000052105	0	1	0	1	1
ENSMUSG00000052117	0	1	1	1	1
ENSMUSG00000052131	0	0	1	0	0
ENSMUSG00000052133	0	1	0	1	1
ENSMUSG00000052135	0	1	0	1	0
ENSMUSG00000052137	1	1	1	1	1
ENSMUSG00000052139	1	1	1	1	1
ENSMUSG00000052142	1	1	0	1	1
ENSMUSG00000052144	1	1	0	1	1
ENSMUSG00000052146	1	1	1	1	1
ENSMUSG00000052151	1	1	1	1	0
ENSMUSG00000052155	1	1	1	1	1
ENSMUSG00000052160	1	1	1	1	1
ENSMUSG00000052180	0	0	0	1	0
ENSMUSG00000052212	1	0	0	0	0
ENSMUSG00000052214	1	1	1	1	1
ENSMUSG00000052221	0	1	0	0	0
ENSMUSG00000052229	0	1	0	0	0
ENSMUSG00000052234	1	0	0	1	0
ENSMUSG00000052253	1	1	1	1	1
ENSMUSG00000052270	1	0	0	0	0
ENSMUSG00000052271	1	0	0	1	0
ENSMUSG00000052293	1	1	1	1	1
ENSMUSG00000052296	1	1	1	1	1
ENSMUSG00000052298	1	1	1	1	1
ENSMUSG00000052299	1	1	1	1	1
ENSMUSG00000052301	0	1	0	1	0
ENSMUSG00000052302	0	1	1	0	1
ENSMUSG00000052305	0	1	0	0	1
ENSMUSG00000052310	1	1	1	1	1
ENSMUSG00000052316	0	1	0	1	0
ENSMUSG00000052331	1	1	1	1	1
ENSMUSG00000052336	1	1	1	0	1
ENSMUSG00000052337	1	1	1	1	1
ENSMUSG00000052353	0	1	0	1	0
ENSMUSG00000052364	0	1	0	1	0
ENSMUSG00000052369	0	1	1	0	0
ENSMUSG00000052372	0	1	0	0	0
ENSMUSG00000052373	0	1	0	0	0
ENSMUSG00000052374	0	1	0	1	0
ENSMUSG00000052384	1	1	1	1	1
ENSMUSG00000052387	0	1	0	0	0
ENSMUSG00000052392	0	1	1	0	1
ENSMUSG00000052395	1	1	1	1	1
ENSMUSG00000052396	1	0	0	1	0
ENSMUSG00000052397	1	1	1	1	1
ENSMUSG00000052406	1	1	1	1	1
ENSMUSG00000052407	1	1	0	1	0
ENSMUSG00000052414	1	1	1	1	1
ENSMUSG00000052415	0	1	0	0	0
ENSMUSG00000052419	1	1	1	1	1
ENSMUSG00000052423	1	1	1	1	1
ENSMUSG00000052428	1	1	1	1	1
ENSMUSG00000052430	0	1	0	1	0
ENSMUSG00000052435	1	0	1	1	0
ENSMUSG00000052446	1	1	1	1	1
ENSMUSG00000052456	1	1	1	1	1
ENSMUSG00000052459	1	1	1	1	1
ENSMUSG00000052485	0	1	0	0	1
ENSMUSG00000052488	1	1	0	1	1
ENSMUSG00000052496	0	1	0	0	0
ENSMUSG00000052504	0	1	1	0	0
ENSMUSG00000052512	1	1	1	1	1
ENSMUSG00000052516	0	1	1	1	1
ENSMUSG00000052520	0	0	1	0	1
ENSMUSG00000052525	0	1	0	0	0
ENSMUSG00000052533	1	1	1	1	1
ENSMUSG00000052534	1	1	1	1	1
ENSMUSG00000052539	1	1	1	1	1
ENSMUSG00000052544	1	1	0	1	1
ENSMUSG00000052551	0	1	0	0	0
ENSMUSG00000052557	1	1	1	1	0
ENSMUSG00000052560	0	1	1	1	1
ENSMUSG00000052562	0	0	1	0	1
ENSMUSG00000052563	0	1	0	0	1
ENSMUSG00000052565	1	1	1	1	1
ENSMUSG00000052566	1	1	1	1	1
ENSMUSG00000052572	0	1	0	0	0
ENSMUSG00000052581	0	1	0	0	0
ENSMUSG00000052584	0	1	0	1	0
ENSMUSG00000052593	1	1	1	1	1
ENSMUSG00000052595	0	0	1	0	1
ENSMUSG00000052605	1	1	1	1	1
ENSMUSG00000052609	1	1	1	1	1
ENSMUSG00000052613	0	1	0	0	0
ENSMUSG00000052616	0	1	0	1	0
ENSMUSG00000052632	1	1	1	1	1
ENSMUSG00000052656	1	1	1	1	1
ENSMUSG00000052658	0	1	0	0	0
ENSMUSG00000052675	0	0	0	1	0
ENSMUSG00000052676	1	1	1	1	1
ENSMUSG00000052681	1	1	1	1	1
ENSMUSG00000052684	1	1	1	1	1
ENSMUSG00000052688	1	1	0	0	1
ENSMUSG00000052698	1	1	1	1	1
ENSMUSG00000052707	1	1	1	1	0
ENSMUSG00000052712	1	1	1	1	1
ENSMUSG00000052713	1	1	1	1	0
ENSMUSG00000052726	0	1	1	1	1
ENSMUSG00000052727	0	1	1	1	1
ENSMUSG00000052738	1	1	1	1	1
ENSMUSG00000052748	1	1	1	1	1
ENSMUSG00000052749	1	0	0	0	0
ENSMUSG00000052751	1	1	1	1	1
ENSMUSG00000052752	1	1	1	1	1
ENSMUSG00000052759	0	1	0	0	0
ENSMUSG00000052760	1	0	0	0	0
ENSMUSG00000052763	1	1	1	1	1
ENSMUSG00000052776	1	0	1	1	1
ENSMUSG00000052783	0	1	0	0	0
ENSMUSG00000052794	1	1	0	1	1
ENSMUSG00000052798	1	1	1	1	1
ENSMUSG00000052812	1	1	1	1	1
ENSMUSG00000052821	1	1	1	1	1
ENSMUSG00000052833	1	1	1	1	1
ENSMUSG00000052837	1	1	1	1	1
ENSMUSG00000052852	0	1	0	1	1
ENSMUSG00000052854	0	1	0	1	0
ENSMUSG00000052861	0	1	0	1	0
ENSMUSG00000052889	1	1	1	1	1
ENSMUSG00000052906	1	1	1	1	1
ENSMUSG00000052911	0	1	1	1	1
ENSMUSG00000052914	1	1	1	1	1
ENSMUSG00000052915	1	1	1	1	1
ENSMUSG00000052917	1	1	1	1	1
ENSMUSG00000052920	0	1	1	0	1
ENSMUSG00000052921	0	1	1	0	0
ENSMUSG00000052926	1	1	1	1	1
ENSMUSG00000052928	1	1	1	1	1
ENSMUSG00000052934	1	1	1	1	1
ENSMUSG00000052942	1	1	1	0	0
ENSMUSG00000052949	1	1	0	1	1
ENSMUSG00000052957	0	1	1	1	1
ENSMUSG00000052962	1	1	1	1	1
ENSMUSG00000052974	0	1	1	0	1
ENSMUSG00000052981	0	1	0	1	0
ENSMUSG00000052997	1	1	1	1	1
ENSMUSG00000053004	0	1	0	0	0
ENSMUSG00000053007	1	1	0	1	0
ENSMUSG00000053012	1	1	0	1	1
ENSMUSG00000053024	0	1	0	1	0
ENSMUSG00000053025	0	1	0	0	0
ENSMUSG00000053030	0	0	0	1	0
ENSMUSG00000053040	1	1	1	1	1
ENSMUSG00000053046	0	1	0	1	0
ENSMUSG00000053062	1	1	1	1	1
ENSMUSG00000053063	1	1	1	0	1
ENSMUSG00000053070	0	1	0	1	0
ENSMUSG00000053080	0	1	0	1	1
ENSMUSG00000053091	1	1	1	1	1
ENSMUSG00000053093	0	1	0	1	0
ENSMUSG00000053094	1	1	1	1	1
ENSMUSG00000053101	1	0	0	0	0
ENSMUSG00000053110	0	1	1	1	1
ENSMUSG00000053111	0	1	0	1	0
ENSMUSG00000053113	1	1	1	1	1
ENSMUSG00000053119	1	1	1	1	1
ENSMUSG00000053128	1	1	1	1	1
ENSMUSG00000053129	0	1	0	0	0
ENSMUSG00000053134	1	1	1	1	1
ENSMUSG00000053137	0	1	0	1	1
ENSMUSG00000053141	0	1	0	1	1
ENSMUSG00000053153	0	1	0	1	0
ENSMUSG00000053158	1	1	1	1	1
ENSMUSG00000053161	0	1	0	0	0
ENSMUSG00000053164	0	1	0	0	0
ENSMUSG00000053166	0	1	0	1	0
ENSMUSG00000053175	1	0	1	1	1
ENSMUSG00000053178	0	1	0	0	0
ENSMUSG00000053182	0	1	0	0	0
ENSMUSG00000053192	1	1	0	1	0
ENSMUSG00000053198	1	0	0	1	0
ENSMUSG00000053199	0	1	0	0	0
ENSMUSG00000053211	0	0	0	1	0
ENSMUSG00000053216	0	1	0	1	0
ENSMUSG00000053219	0	0	0	1	0
ENSMUSG00000053226	0	1	0	1	1
ENSMUSG00000053253	1	1	1	1	1
ENSMUSG00000053268	0	1	0	0	0
ENSMUSG00000053279	1	1	1	0	1
ENSMUSG00000053286	1	1	1	1	1
ENSMUSG00000053289	1	1	1	1	1
ENSMUSG00000053291	1	1	1	1	1
ENSMUSG00000053293	1	1	1	1	1
ENSMUSG00000053297	0	1	0	0	0
ENSMUSG00000053303	0	0	0	0	1
ENSMUSG00000053310	1	1	0	1	0
ENSMUSG00000053317	1	1	1	1	1
ENSMUSG00000053318	0	0	0	0	1
ENSMUSG00000053329	1	1	1	1	1
ENSMUSG00000053333	1	1	1	1	1
ENSMUSG00000053334	1	1	1	1	1
ENSMUSG00000053338	1	0	0	0	0
ENSMUSG00000053347	1	1	1	1	1
ENSMUSG00000053367	0	0	0	1	0
ENSMUSG00000053390	1	1	1	1	1
ENSMUSG00000053395	1	1	0	0	0
ENSMUSG00000053398	1	1	0	1	0
ENSMUSG00000053399	0	1	0	0	0
ENSMUSG00000053411	1	1	0	1	1
ENSMUSG00000053414	0	1	0	1	1
ENSMUSG00000053436	1	1	1	1	1
ENSMUSG00000053453	1	1	1	1	1
ENSMUSG00000053460	1	1	1	1	1
ENSMUSG00000053465	0	1	0	0	0
ENSMUSG00000053469	1	0	0	0	0
ENSMUSG00000053470	1	1	1	1	1
ENSMUSG00000053475	1	1	0	1	0
ENSMUSG00000053477	1	1	1	1	1
ENSMUSG00000053483	1	1	1	1	0
ENSMUSG00000053510	1	1	1	1	1
ENSMUSG00000053519	0	1	0	0	0
ENSMUSG00000053522	0	0	0	1	0
ENSMUSG00000053536	1	1	1	1	1
ENSMUSG00000053550	0	1	0	0	0
ENSMUSG00000053552	0	1	0	1	0
ENSMUSG00000053553	1	1	1	1	0
ENSMUSG00000053559	0	1	1	1	1
ENSMUSG00000053560	1	1	1	1	1
ENSMUSG00000053565	1	1	1	1	1
ENSMUSG00000053580	1	1	1	1	1
ENSMUSG00000053581	1	1	1	1	1
ENSMUSG00000053600	1	1	0	0	0
ENSMUSG00000053604	1	1	1	1	1
ENSMUSG00000053617	1	1	1	1	1
ENSMUSG00000053626	0	1	0	1	0
ENSMUSG00000053641	1	1	1	1	1
ENSMUSG00000053644	1	1	1	1	1
ENSMUSG00000053646	0	1	1	1	1
ENSMUSG00000053647	0	1	0	0	0
ENSMUSG00000053654	0	0	0	1	0
ENSMUSG00000053684	1	1	0	1	1
ENSMUSG00000053687	1	0	0	0	0
ENSMUSG00000053693	0	1	0	1	1
ENSMUSG00000053702	0	1	0	0	0
ENSMUSG00000053716	1	1	1	1	0
ENSMUSG00000053730	1	1	1	1	1
ENSMUSG00000053746	1	1	1	1	1
ENSMUSG00000053749	0	0	0	1	0
ENSMUSG00000053754	1	1	1	1	1
ENSMUSG00000053768	1	1	1	1	1
ENSMUSG00000053774	1	1	1	1	1
ENSMUSG00000053783	0	1	0	1	0
ENSMUSG00000053799	1	1	1	1	1
ENSMUSG00000053801	1	1	1	1	1
ENSMUSG00000053819	1	1	1	1	1
ENSMUSG00000053825	0	1	0	0	1
ENSMUSG00000053835	1	1	1	0	1
ENSMUSG00000053838	1	1	1	1	1
ENSMUSG00000053841	1	1	1	1	1
ENSMUSG00000053846	1	1	1	1	1
ENSMUSG00000053861	0	1	0	0	0
ENSMUSG00000053862	0	0	0	0	1
ENSMUSG00000053870	1	1	1	1	1
ENSMUSG00000053877	1	1	1	1	0
ENSMUSG00000053886	0	1	1	1	1
ENSMUSG00000053897	1	1	1	1	1
ENSMUSG00000053898	1	1	1	1	1
ENSMUSG00000053907	1	1	1	1	1
ENSMUSG00000053914	0	1	0	1	0
ENSMUSG00000053929	1	1	1	1	1
ENSMUSG00000053930	0	1	0	1	0
ENSMUSG00000053931	1	1	1	1	1
ENSMUSG00000053950	1	1	1	1	1
ENSMUSG00000053963	0	1	0	0	0
ENSMUSG00000053964	0	0	0	1	0
ENSMUSG00000053965	1	1	0	1	1
ENSMUSG00000053985	0	1	1	1	1
ENSMUSG00000054000	1	1	0	1	0
ENSMUSG00000054003	0	0	0	1	0
ENSMUSG00000054008	1	1	1	1	1
ENSMUSG00000054013	0	1	0	0	0
ENSMUSG00000054021	1	1	1	1	1
ENSMUSG00000054027	1	1	1	1	1
ENSMUSG00000054034	0	1	0	1	0
ENSMUSG00000054046	0	0	0	1	0
ENSMUSG00000054051	1	1	0	1	1
ENSMUSG00000054057	0	1	0	0	0
ENSMUSG00000054065	1	0	1	1	0
ENSMUSG00000054072	0	1	1	0	1
ENSMUSG00000054079	1	1	1	1	1
ENSMUSG00000054083	0	1	0	0	0
ENSMUSG00000054091	1	1	1	1	1
ENSMUSG00000054099	1	1	1	1	0
ENSMUSG00000054115	1	1	1	1	0
ENSMUSG00000054134	0	1	0	0	0
ENSMUSG00000054136	0	0	0	1	0
ENSMUSG00000054150	1	1	1	1	0
ENSMUSG00000054160	0	0	0	1	0
ENSMUSG00000054162	0	1	0	1	0
ENSMUSG00000054169	1	0	1	1	1
ENSMUSG00000054191	0	0	0	0	1
ENSMUSG00000054196	0	1	0	1	0
ENSMUSG00000054199	1	1	1	1	1
ENSMUSG00000054200	0	1	0	0	1
ENSMUSG00000054203	0	0	1	0	1
ENSMUSG00000054204	0	1	0	0	0
ENSMUSG00000054226	1	1	1	1	1
ENSMUSG00000054237	1	1	1	1	1
ENSMUSG00000054252	0	1	1	1	1
ENSMUSG00000054256	0	1	0	1	0
ENSMUSG00000054263	1	1	1	1	1
ENSMUSG00000054277	1	1	1	1	1
ENSMUSG00000054280	1	1	1	1	1
ENSMUSG00000054293	0	1	0	0	0
ENSMUSG00000054302	1	1	1	1	1
ENSMUSG00000054309	1	1	1	1	1
ENSMUSG00000054312	1	1	1	1	1
ENSMUSG00000054321	1	1	0	1	1
ENSMUSG00000054342	1	1	0	1	1
ENSMUSG00000054364	1	1	1	1	1
ENSMUSG00000054381	1	1	1	1	1
ENSMUSG00000054383	0	1	0	0	0
ENSMUSG00000054385	0	1	1	0	1
ENSMUSG00000054387	1	1	0	1	0
ENSMUSG00000054400	1	1	0	1	1
ENSMUSG00000054404	1	1	1	1	1
ENSMUSG00000054405	1	1	1	1	1
ENSMUSG00000054408	1	1	1	1	1
ENSMUSG00000054409	0	1	0	1	0
ENSMUSG00000054414	1	1	1	1	1
ENSMUSG00000054417	0	0	1	0	1
ENSMUSG00000054422	0	0	1	0	1
ENSMUSG00000054423	0	1	0	1	0
ENSMUSG00000054428	1	1	1	1	1
ENSMUSG00000054434	1	1	1	1	1
ENSMUSG00000054435	0	1	1	0	1
ENSMUSG00000054452	1	1	1	1	1
ENSMUSG00000054453	0	1	1	1	0
ENSMUSG00000054455	1	1	1	1	1
ENSMUSG00000054459	0	1	0	1	0
ENSMUSG00000054469	1	1	1	1	1
ENSMUSG00000054474	0	1	1	1	1
ENSMUSG00000054477	0	1	1	1	1
ENSMUSG00000054484	1	1	1	1	1
ENSMUSG00000054499	1	1	1	1	0
ENSMUSG00000054509	1	1	1	1	1
ENSMUSG00000054517	1	1	1	0	1
ENSMUSG00000054519	1	1	0	1	0
ENSMUSG00000054520	1	1	1	1	1
ENSMUSG00000054545	1	1	1	0	1
ENSMUSG00000054555	0	1	0	1	1
ENSMUSG00000054580	0	1	1	0	1
ENSMUSG00000054589	0	1	0	0	0
ENSMUSG00000054604	1	1	1	1	1
ENSMUSG00000054611	1	1	1	1	1
ENSMUSG00000054612	1	1	1	1	1
ENSMUSG00000054619	1	1	1	1	1
ENSMUSG00000054626	1	1	0	1	1
ENSMUSG00000054630	0	0	1	0	1
ENSMUSG00000054640	1	1	1	1	1
ENSMUSG00000054641	1	0	1	0	1
ENSMUSG00000054648	1	1	1	1	0
ENSMUSG00000054659	0	1	1	1	1
ENSMUSG00000054667	0	1	0	1	0
ENSMUSG00000054672	0	1	0	0	0
ENSMUSG00000054675	1	1	0	1	0
ENSMUSG00000054676	1	1	1	1	1
ENSMUSG00000054679	0	1	0	0	0
ENSMUSG00000054690	0	1	1	0	1
ENSMUSG00000054693	1	1	1	1	1
ENSMUSG00000054702	1	1	0	1	0
ENSMUSG00000054708	1	1	1	1	1
ENSMUSG00000054715	1	1	1	1	1
ENSMUSG00000054716	1	1	0	1	1
ENSMUSG00000054717	1	0	0	0	0
ENSMUSG00000054720	1	1	1	1	1
ENSMUSG00000054723	1	1	0	1	1
ENSMUSG00000054728	0	1	0	1	1
ENSMUSG00000054733	1	1	1	1	1
ENSMUSG00000054737	1	1	1	1	1
ENSMUSG00000054752	0	1	1	1	1
ENSMUSG00000054753	0	0	0	1	0
ENSMUSG00000054757	0	0	1	0	1
ENSMUSG00000054763	0	0	0	1	0
ENSMUSG00000054766	1	1	1	1	1
ENSMUSG00000054770	1	1	1	1	1
ENSMUSG00000054792	1	1	1	1	0
ENSMUSG00000054793	0	1	1	1	1
ENSMUSG00000054808	1	1	1	1	1
ENSMUSG00000054814	1	1	1	1	1
ENSMUSG00000054823	1	1	1	1	1
ENSMUSG00000054827	0	0	1	0	1
ENSMUSG00000054836	1	1	1	1	1
ENSMUSG00000054843	1	1	1	1	1
ENSMUSG00000054850	0	1	0	1	0
ENSMUSG00000054855	1	1	1	1	1
ENSMUSG00000054863	0	1	0	1	0
ENSMUSG00000054871	0	1	0	1	0
ENSMUSG00000054874	1	1	1	1	1
ENSMUSG00000054889	1	1	1	1	1
ENSMUSG00000054893	0	1	1	0	1
ENSMUSG00000054894	1	1	1	1	1
ENSMUSG00000054901	0	1	0	1	0
ENSMUSG00000054905	1	0	0	0	0
ENSMUSG00000054920	1	1	1	1	1
ENSMUSG00000054931	0	1	0	1	1
ENSMUSG00000054932	1	0	0	0	1
ENSMUSG00000054934	0	1	0	0	0
ENSMUSG00000054939	0	1	0	1	1
ENSMUSG00000054942	1	1	0	1	1
ENSMUSG00000054958	0	1	0	0	0
ENSMUSG00000054967	0	1	0	1	1
ENSMUSG00000054976	0	1	0	0	0
ENSMUSG00000054986	0	1	0	0	0
ENSMUSG00000055003	0	1	0	0	0
ENSMUSG00000055010	0	1	0	0	0
ENSMUSG00000055013	1	1	0	1	1
ENSMUSG00000055022	0	1	0	1	0
ENSMUSG00000055024	1	1	1	1	1
ENSMUSG00000055026	0	1	0	0	0
ENSMUSG00000055027	0	1	1	1	1
ENSMUSG00000055041	1	1	1	1	1
ENSMUSG00000055044	1	1	1	1	1
ENSMUSG00000055053	1	1	1	1	1
ENSMUSG00000055065	1	1	1	1	1
ENSMUSG00000055067	1	1	1	1	1
ENSMUSG00000055069	0	1	0	0	1
ENSMUSG00000055078	0	1	0	1	0
ENSMUSG00000055102	1	0	0	1	0
ENSMUSG00000055114	0	0	1	0	1
ENSMUSG00000055116	1	1	1	1	1
ENSMUSG00000055128	1	1	0	1	1
ENSMUSG00000055137	0	1	1	0	1
ENSMUSG00000055148	1	1	1	1	1
ENSMUSG00000055150	0	1	1	1	0
ENSMUSG00000055172	0	1	1	0	1
ENSMUSG00000055184	1	1	1	1	1
ENSMUSG00000055200	1	1	1	1	1
ENSMUSG00000055204	1	1	1	1	1
ENSMUSG00000055214	0	1	0	0	0
ENSMUSG00000055228	1	1	1	0	0
ENSMUSG00000055235	0	1	0	1	0
ENSMUSG00000055239	1	1	1	1	1
ENSMUSG00000055240	1	1	1	1	1
ENSMUSG00000055254	0	1	1	1	0
ENSMUSG00000055296	1	1	1	1	1
ENSMUSG00000055301	0	0	1	0	0
ENSMUSG00000055302	1	1	1	1	1
ENSMUSG00000055305	0	1	0	1	1
ENSMUSG00000055312	0	0	1	0	1
ENSMUSG00000055313	0	1	0	0	0
ENSMUSG00000055319	1	1	1	1	1
ENSMUSG00000055320	0	1	1	1	1
ENSMUSG00000055322	1	1	1	1	1
ENSMUSG00000055333	0	1	0	1	0
ENSMUSG00000055334	1	1	1	1	1
ENSMUSG00000055368	0	0	0	1	0
ENSMUSG00000055371	1	1	1	1	1
ENSMUSG00000055373	0	1	0	0	0
