gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000026135	0	1	0	1	0
ENSMUSG00000026150	1	0	0	0	0
ENSMUSG00000026153	0	1	0	0	0
ENSMUSG00000026167	0	1	0	0	0
ENSMUSG00000026172	1	1	1	1	0
ENSMUSG00000026174	1	1	0	0	1
ENSMUSG00000026176	1	0	0	1	1
ENSMUSG00000026180	1	0	0	0	0
ENSMUSG00000026181	0	1	0	1	0
ENSMUSG00000026185	0	1	0	0	0
ENSMUSG00000026187	0	1	0	1	0
ENSMUSG00000026188	0	1	0	0	0
ENSMUSG00000026196	1	0	0	0	0
ENSMUSG00000026198	1	1	1	1	1
ENSMUSG00000026199	0	1	0	0	0
ENSMUSG00000026201	1	1	1	1	1
ENSMUSG00000026202	0	1	0	0	0
ENSMUSG00000026203	0	1	1	0	1
ENSMUSG00000026209	0	0	0	1	0
ENSMUSG00000026213	0	0	0	1	0
ENSMUSG00000026219	0	1	0	1	1
ENSMUSG00000026220	0	1	0	0	0
ENSMUSG00000026223	0	1	0	0	0
ENSMUSG00000026234	0	0	1	0	0
ENSMUSG00000026238	1	1	0	1	1
ENSMUSG00000026239	1	1	0	1	0
ENSMUSG00000026247	0	1	0	0	0
ENSMUSG00000026259	0	0	1	0	0
ENSMUSG00000026269	1	0	0	0	0
ENSMUSG00000026270	0	0	0	1	0
ENSMUSG00000026274	0	1	0	1	0
ENSMUSG00000026275	0	1	0	1	0
ENSMUSG00000026277	0	0	1	1	0
ENSMUSG00000026278	0	1	0	1	0
ENSMUSG00000026281	1	1	0	1	0
ENSMUSG00000026288	1	1	0	0	0
ENSMUSG00000026289	0	0	0	1	0
ENSMUSG00000026295	0	0	1	0	0
ENSMUSG00000026304	0	0	1	0	1
ENSMUSG00000026311	0	1	0	1	0
ENSMUSG00000026312	0	1	0	0	0
ENSMUSG00000026313	1	1	0	1	1
ENSMUSG00000026315	0	0	1	0	1
ENSMUSG00000026317	0	1	0	1	0
ENSMUSG00000026319	1	1	0	1	1
ENSMUSG00000026322	0	1	0	0	0
ENSMUSG00000026335	1	1	1	1	1
ENSMUSG00000026339	1	0	0	0	0
ENSMUSG00000026341	0	0	0	1	0
ENSMUSG00000026342	0	1	1	0	0
ENSMUSG00000026344	0	1	0	0	0
ENSMUSG00000026353	0	0	1	1	1
ENSMUSG00000026357	1	0	0	0	0
ENSMUSG00000026374	1	0	0	0	0
ENSMUSG00000026383	0	0	1	0	0
ENSMUSG00000026384	1	1	1	1	1
ENSMUSG00000026405	0	0	1	0	1
ENSMUSG00000026409	0	1	0	0	0
ENSMUSG00000026411	0	1	0	0	0
ENSMUSG00000026417	0	0	1	0	1
ENSMUSG00000026418	0	1	0	0	0
ENSMUSG00000026424	0	1	0	0	0
ENSMUSG00000026425	1	1	1	1	0
ENSMUSG00000026427	1	0	0	1	1
ENSMUSG00000026433	1	1	1	1	0
ENSMUSG00000026434	1	0	0	0	1
ENSMUSG00000026435	0	0	0	1	1
ENSMUSG00000026436	1	1	1	0	1
ENSMUSG00000026437	1	1	0	0	1
ENSMUSG00000026442	0	1	0	1	0
ENSMUSG00000026443	0	1	0	0	0
ENSMUSG00000026447	0	1	0	0	0
ENSMUSG00000026455	1	1	0	1	0
ENSMUSG00000026457	1	1	0	1	1
ENSMUSG00000026458	0	1	0	0	0
ENSMUSG00000026463	0	1	0	0	1
ENSMUSG00000026466	1	1	1	0	1
ENSMUSG00000026471	0	1	0	0	0
ENSMUSG00000026473	1	0	0	0	0
ENSMUSG00000026478	0	0	0	1	0
ENSMUSG00000026480	1	0	0	0	0
ENSMUSG00000026482	0	1	0	0	0
ENSMUSG00000026484	1	1	0	1	1
ENSMUSG00000026489	0	0	1	0	0
ENSMUSG00000026490	0	1	0	1	0
ENSMUSG00000026491	1	1	0	0	0
ENSMUSG00000026502	1	0	0	0	0
ENSMUSG00000026511	1	0	0	1	0
ENSMUSG00000026514	0	1	0	0	0
ENSMUSG00000026519	1	1	0	1	0
ENSMUSG00000026520	0	1	0	0	0
ENSMUSG00000026542	0	0	1	0	1
ENSMUSG00000026553	0	1	0	0	0
ENSMUSG00000026554	1	1	1	1	1
ENSMUSG00000026556	0	1	0	1	0
ENSMUSG00000026563	1	0	0	0	0
ENSMUSG00000026564	0	0	0	1	0
ENSMUSG00000026571	0	1	0	0	0
ENSMUSG00000026575	0	1	0	0	1
ENSMUSG00000026576	0	1	0	1	0
ENSMUSG00000026577	1	1	0	1	0
ENSMUSG00000026578	0	1	0	1	0
ENSMUSG00000026584	1	0	0	0	0
ENSMUSG00000026587	0	1	0	0	0
ENSMUSG00000026589	0	0	1	0	0
ENSMUSG00000026594	1	1	1	1	1
ENSMUSG00000026596	0	0	0	1	0
ENSMUSG00000026600	1	0	0	0	0
ENSMUSG00000026604	0	0	0	1	0
ENSMUSG00000026608	0	1	0	0	0
ENSMUSG00000026614	0	0	0	0	1
ENSMUSG00000026615	0	0	0	1	0
ENSMUSG00000026617	0	0	0	1	0
ENSMUSG00000026623	0	1	0	0	0
ENSMUSG00000026626	1	0	1	1	0
ENSMUSG00000026634	0	1	0	1	0
ENSMUSG00000026638	0	0	1	0	0
ENSMUSG00000026639	1	0	0	0	0
ENSMUSG00000026640	0	1	1	0	1
ENSMUSG00000026641	1	1	1	1	1
ENSMUSG00000026650	0	1	0	0	0
ENSMUSG00000026656	0	0	1	0	1
ENSMUSG00000026662	1	0	0	0	1
ENSMUSG00000026669	1	0	0	0	0
ENSMUSG00000026672	0	1	0	1	0
ENSMUSG00000026674	0	1	0	0	0
ENSMUSG00000026683	1	0	0	1	0
ENSMUSG00000026687	0	1	1	1	1
ENSMUSG00000026694	1	1	0	0	1
ENSMUSG00000026696	1	1	0	1	0
ENSMUSG00000026698	0	1	1	1	0
ENSMUSG00000026705	1	0	0	0	0
ENSMUSG00000026707	1	1	1	1	0
ENSMUSG00000026708	1	0	1	1	1
ENSMUSG00000026709	1	1	0	1	1
ENSMUSG00000026715	0	0	1	0	1
ENSMUSG00000026718	1	0	0	0	0
ENSMUSG00000026721	0	0	0	0	1
ENSMUSG00000026730	1	1	1	1	1
ENSMUSG00000026739	1	1	0	0	0
ENSMUSG00000026740	1	1	0	0	0
ENSMUSG00000026743	1	1	0	1	0
ENSMUSG00000026748	0	1	0	1	0
ENSMUSG00000026753	0	0	0	1	0
ENSMUSG00000026754	1	1	0	1	0
ENSMUSG00000026761	1	1	0	0	0
ENSMUSG00000026764	0	1	0	1	0
ENSMUSG00000026766	1	1	0	1	0
ENSMUSG00000026771	1	1	0	1	1
ENSMUSG00000026775	1	0	0	1	1
ENSMUSG00000026781	1	1	0	0	1
ENSMUSG00000026782	0	0	0	1	0
ENSMUSG00000026786	1	0	0	0	0
ENSMUSG00000026788	1	0	0	1	1
ENSMUSG00000026792	1	1	1	0	1
ENSMUSG00000026796	1	1	0	0	0
ENSMUSG00000026806	1	0	0	1	0
ENSMUSG00000026812	0	1	0	1	0
ENSMUSG00000026814	1	1	1	1	1
ENSMUSG00000026816	0	0	0	1	0
ENSMUSG00000026817	0	1	0	1	0
ENSMUSG00000026821	0	1	0	1	0
ENSMUSG00000026824	0	1	0	1	0
ENSMUSG00000026826	0	1	0	0	0
ENSMUSG00000026827	1	1	0	1	0
ENSMUSG00000026832	1	0	0	0	0
ENSMUSG00000026833	0	1	0	0	0
ENSMUSG00000026836	0	1	0	1	0
ENSMUSG00000026837	1	0	0	1	1
ENSMUSG00000026842	1	1	0	1	0
ENSMUSG00000026853	1	0	0	0	0
ENSMUSG00000026857	1	1	0	1	0
ENSMUSG00000026858	0	1	0	0	1
ENSMUSG00000026864	1	1	1	1	0
ENSMUSG00000026867	1	0	0	1	0
ENSMUSG00000026872	1	1	0	0	0
ENSMUSG00000026878	1	0	1	0	0
ENSMUSG00000026879	1	0	0	0	0
ENSMUSG00000026883	0	1	0	0	0
ENSMUSG00000026885	0	1	0	0	0
ENSMUSG00000026888	0	1	0	0	0
ENSMUSG00000026889	1	0	0	1	0
ENSMUSG00000026914	0	0	0	1	0
ENSMUSG00000026915	1	1	1	1	1
ENSMUSG00000026918	1	0	0	1	0
ENSMUSG00000026921	0	1	1	0	0
ENSMUSG00000026924	1	1	0	1	1
ENSMUSG00000026925	1	1	0	1	1
ENSMUSG00000026927	0	1	0	1	0
ENSMUSG00000026928	1	0	0	0	0
ENSMUSG00000026932	0	1	0	0	0
ENSMUSG00000026933	0	1	0	0	0
ENSMUSG00000026979	1	0	0	0	0
ENSMUSG00000026987	0	0	0	1	0
ENSMUSG00000026988	0	1	0	0	0
ENSMUSG00000026991	0	1	0	1	1
ENSMUSG00000026994	0	0	0	1	0
ENSMUSG00000027001	0	0	0	1	0
ENSMUSG00000027002	0	0	1	0	1
ENSMUSG00000027004	0	1	0	0	0
ENSMUSG00000027006	1	1	0	1	1
ENSMUSG00000027009	1	0	0	0	0
ENSMUSG00000027010	0	1	0	0	0
ENSMUSG00000027011	0	1	1	1	1
ENSMUSG00000027014	1	0	0	0	0
ENSMUSG00000027016	0	1	0	0	0
ENSMUSG00000027067	1	1	1	0	1
ENSMUSG00000027068	1	0	0	0	0
ENSMUSG00000027072	1	0	0	0	0
ENSMUSG00000027074	1	0	1	1	1
ENSMUSG00000027076	1	1	1	1	0
ENSMUSG00000027082	1	1	0	1	1
ENSMUSG00000027087	1	0	0	0	1
ENSMUSG00000027088	1	1	1	1	1
ENSMUSG00000027091	1	1	0	1	1
ENSMUSG00000027104	1	1	1	1	1
ENSMUSG00000027109	1	1	0	0	0
ENSMUSG00000027115	1	0	0	0	0
ENSMUSG00000027122	1	0	0	0	1
ENSMUSG00000027130	1	1	0	1	1
ENSMUSG00000027131	0	1	1	0	0
ENSMUSG00000027132	1	1	0	1	0
ENSMUSG00000027133	0	0	0	1	1
ENSMUSG00000027134	1	0	0	1	0
ENSMUSG00000027165	1	1	1	1	1
ENSMUSG00000027166	1	1	0	0	0
ENSMUSG00000027168	0	1	0	1	0
ENSMUSG00000027171	0	0	0	1	0
ENSMUSG00000027175	1	0	0	0	0
ENSMUSG00000027176	1	0	0	1	0
ENSMUSG00000027177	1	0	0	0	1
ENSMUSG00000027185	1	1	0	0	0
ENSMUSG00000027189	0	0	0	1	0
ENSMUSG00000027198	1	0	0	1	1
ENSMUSG00000027200	0	1	0	0	1
ENSMUSG00000027207	0	1	0	0	0
ENSMUSG00000027210	0	1	0	0	0
ENSMUSG00000027215	1	0	1	0	0
ENSMUSG00000027217	0	1	0	0	0
ENSMUSG00000027221	0	1	0	1	0
ENSMUSG00000027230	0	0	0	1	0
ENSMUSG00000027238	0	0	0	1	0
ENSMUSG00000027239	0	0	0	1	0
ENSMUSG00000027243	1	0	0	1	1
ENSMUSG00000027244	1	1	0	1	1
ENSMUSG00000027257	0	1	1	1	1
ENSMUSG00000027259	1	1	0	1	0
ENSMUSG00000027263	1	1	0	1	0
ENSMUSG00000027270	0	1	0	0	0
ENSMUSG00000027274	1	1	1	1	1
ENSMUSG00000027276	0	0	0	1	0
ENSMUSG00000027286	1	1	0	1	0
ENSMUSG00000027287	1	1	1	0	1
ENSMUSG00000027288	1	1	0	1	0
ENSMUSG00000027293	1	0	0	1	0
ENSMUSG00000027300	0	0	0	1	0
ENSMUSG00000027303	1	1	0	1	0
ENSMUSG00000027305	1	0	0	1	0
ENSMUSG00000027306	0	0	0	1	0
ENSMUSG00000027315	0	0	0	1	0
ENSMUSG00000027323	1	0	0	1	0
ENSMUSG00000027326	1	0	0	0	0
ENSMUSG00000027327	1	1	0	1	0
ENSMUSG00000027329	0	1	0	0	0
ENSMUSG00000027330	1	0	0	0	0
ENSMUSG00000027335	0	1	0	0	0
ENSMUSG00000027339	1	1	0	1	0
ENSMUSG00000027340	1	1	0	1	1
ENSMUSG00000027341	1	1	0	1	1
ENSMUSG00000027342	1	0	0	0	0
ENSMUSG00000027347	0	1	0	0	0
ENSMUSG00000027350	0	1	0	0	0
ENSMUSG00000027351	0	1	0	1	0
ENSMUSG00000027357	1	1	1	1	1
ENSMUSG00000027358	0	1	1	0	1
ENSMUSG00000027359	0	0	1	0	1
ENSMUSG00000027361	1	0	0	1	0
ENSMUSG00000027363	1	1	1	0	1
ENSMUSG00000027365	1	1	1	1	1
ENSMUSG00000027366	0	0	0	0	1
ENSMUSG00000027367	0	1	1	0	1
ENSMUSG00000027371	0	1	1	0	0
ENSMUSG00000027374	0	0	0	1	0
ENSMUSG00000027381	1	0	0	0	0
ENSMUSG00000027397	1	1	0	1	1
ENSMUSG00000027400	0	1	0	0	0
ENSMUSG00000027404	0	0	0	1	0
ENSMUSG00000027412	0	0	0	0	1
ENSMUSG00000027423	0	0	0	1	0
ENSMUSG00000027424	0	1	0	1	1
ENSMUSG00000027425	1	1	1	1	1
ENSMUSG00000027429	1	0	0	1	1
ENSMUSG00000027435	1	0	0	0	0
ENSMUSG00000027439	0	0	1	0	1
ENSMUSG00000027457	0	1	0	0	0
ENSMUSG00000027459	0	1	0	1	1
ENSMUSG00000027466	0	1	1	1	1
ENSMUSG00000027469	1	0	0	1	0
ENSMUSG00000027475	0	1	0	0	0
ENSMUSG00000027490	0	0	0	1	0
ENSMUSG00000027498	1	0	0	1	0
ENSMUSG00000027500	0	1	0	1	0
ENSMUSG00000027506	0	0	0	1	0
ENSMUSG00000027508	1	1	0	0	1
ENSMUSG00000027509	1	1	0	0	0
ENSMUSG00000027510	1	0	0	1	0
ENSMUSG00000027514	1	0	0	0	1
ENSMUSG00000027519	0	1	0	1	1
ENSMUSG00000027520	0	1	0	1	0
ENSMUSG00000027524	0	1	0	0	0
ENSMUSG00000027534	0	0	0	1	0
ENSMUSG00000027540	0	1	0	1	0
ENSMUSG00000027551	1	1	1	1	1
ENSMUSG00000027552	0	0	0	1	0
ENSMUSG00000027560	0	1	0	0	0
ENSMUSG00000027562	0	1	0	1	0
ENSMUSG00000027573	1	0	0	0	0
ENSMUSG00000027574	0	1	0	0	0
ENSMUSG00000027575	1	1	0	1	0
ENSMUSG00000027582	0	0	0	1	0
ENSMUSG00000027584	0	1	0	0	0
ENSMUSG00000027589	1	1	1	0	0
ENSMUSG00000027593	1	0	0	1	0
ENSMUSG00000027596	0	0	0	1	0
ENSMUSG00000027598	1	1	1	0	1
ENSMUSG00000027599	1	1	0	1	1
ENSMUSG00000027601	1	0	1	1	1
ENSMUSG00000027602	0	1	1	1	1
ENSMUSG00000027613	1	0	1	0	0
ENSMUSG00000027620	1	1	0	0	1
ENSMUSG00000027624	0	1	0	0	0
ENSMUSG00000027628	1	0	1	1	1
ENSMUSG00000027630	1	1	0	1	1
ENSMUSG00000027634	0	1	0	1	0
ENSMUSG00000027635	0	0	0	1	0
ENSMUSG00000027646	0	0	0	1	0
ENSMUSG00000027649	1	0	0	1	0
ENSMUSG00000027652	1	1	0	1	1
ENSMUSG00000027660	1	1	0	1	1
ENSMUSG00000027663	0	1	0	1	1
ENSMUSG00000027665	0	1	0	0	0
ENSMUSG00000027667	1	0	0	1	0
ENSMUSG00000027668	1	0	0	1	1
ENSMUSG00000027678	1	1	1	1	1
ENSMUSG00000027695	1	0	1	0	1
ENSMUSG00000027699	1	0	0	1	0
ENSMUSG00000027706	0	0	0	0	1
ENSMUSG00000027712	1	0	0	0	0
ENSMUSG00000027737	1	1	0	0	0
ENSMUSG00000027748	0	1	0	0	0
ENSMUSG00000027751	1	1	0	1	0
ENSMUSG00000027752	0	0	0	1	0
ENSMUSG00000027763	1	1	1	0	1
ENSMUSG00000027778	0	1	0	1	0
ENSMUSG00000027784	1	1	0	0	1
ENSMUSG00000027792	0	1	1	0	1
ENSMUSG00000027796	0	1	1	0	0
ENSMUSG00000027799	0	1	0	1	0
ENSMUSG00000027800	0	1	1	0	1
ENSMUSG00000027801	0	0	1	0	0
ENSMUSG00000027806	0	1	0	1	1
ENSMUSG00000027809	1	0	1	0	0
ENSMUSG00000027811	1	0	0	0	0
ENSMUSG00000027820	0	1	0	1	0
ENSMUSG00000027822	1	1	1	1	1
ENSMUSG00000027834	0	1	0	0	0
ENSMUSG00000027835	1	0	0	0	0
ENSMUSG00000027845	1	0	0	1	1
ENSMUSG00000027852	1	1	0	1	1
ENSMUSG00000027860	0	0	0	1	0
ENSMUSG00000027865	1	1	0	1	1
ENSMUSG00000027878	1	0	0	0	0
ENSMUSG00000027879	1	1	1	0	1
ENSMUSG00000027881	0	0	1	1	0
ENSMUSG00000027883	1	1	1	1	1
ENSMUSG00000027889	1	0	1	0	0
ENSMUSG00000027893	1	0	0	0	0
ENSMUSG00000027894	0	1	0	0	0
ENSMUSG00000027895	0	1	0	0	0
ENSMUSG00000027896	0	1	0	0	0
ENSMUSG00000027900	1	1	1	1	1
ENSMUSG00000027933	1	1	0	1	1
ENSMUSG00000027936	1	0	0	0	0
ENSMUSG00000027937	1	1	1	1	1
ENSMUSG00000027942	1	1	1	1	0
ENSMUSG00000027947	1	0	0	0	0
ENSMUSG00000027952	1	1	1	1	1
ENSMUSG00000027953	1	1	0	0	0
ENSMUSG00000027955	0	1	0	0	0
ENSMUSG00000027956	0	1	0	0	0
ENSMUSG00000027962	1	0	0	0	0
ENSMUSG00000027963	1	1	0	1	1
ENSMUSG00000027965	0	1	0	0	0
ENSMUSG00000027968	1	1	0	1	0
ENSMUSG00000027971	0	1	0	0	0
ENSMUSG00000027981	0	0	0	1	0
ENSMUSG00000027985	0	0	0	1	0
ENSMUSG00000027993	0	1	0	0	0
ENSMUSG00000027995	1	0	0	0	1
ENSMUSG00000027996	0	0	0	1	0
ENSMUSG00000027998	1	1	0	1	1
ENSMUSG00000028003	0	0	0	0	1
ENSMUSG00000028010	1	0	0	1	0
ENSMUSG00000028011	0	0	1	0	0
ENSMUSG00000028018	1	0	0	1	0
ENSMUSG00000028019	0	1	0	1	1
ENSMUSG00000028024	0	0	0	0	1
ENSMUSG00000028028	1	0	0	0	0
ENSMUSG00000028030	1	1	0	0	0
ENSMUSG00000028034	1	1	0	1	0
ENSMUSG00000028035	0	1	0	1	1
ENSMUSG00000028036	0	1	0	0	0
ENSMUSG00000028042	1	1	1	1	0
ENSMUSG00000028048	1	1	0	1	1
ENSMUSG00000028053	1	1	0	0	0
ENSMUSG00000028062	0	0	0	1	0
ENSMUSG00000028063	0	0	0	1	0
ENSMUSG00000028064	1	0	1	0	0
ENSMUSG00000028069	1	1	1	1	1
ENSMUSG00000028078	0	1	0	1	0
ENSMUSG00000028080	1	0	0	1	1
ENSMUSG00000028082	0	1	0	1	1
ENSMUSG00000028086	0	1	0	0	0
ENSMUSG00000028088	1	0	1	0	0
ENSMUSG00000028093	1	1	1	1	1
ENSMUSG00000028096	1	0	0	0	0
ENSMUSG00000028098	0	0	0	1	0
ENSMUSG00000028099	1	0	0	1	1
ENSMUSG00000028108	0	0	1	0	0
ENSMUSG00000028114	1	0	0	1	0
ENSMUSG00000028121	0	1	1	1	1
ENSMUSG00000028126	1	1	1	1	1
ENSMUSG00000028132	0	1	1	0	1
ENSMUSG00000028136	1	0	0	0	0
ENSMUSG00000028137	0	1	0	0	0
ENSMUSG00000028152	1	1	0	1	0
ENSMUSG00000028156	0	0	0	1	0
ENSMUSG00000028158	0	1	0	0	1
ENSMUSG00000028161	1	0	0	1	0
ENSMUSG00000028163	1	0	0	1	0
ENSMUSG00000028167	0	0	1	1	1
ENSMUSG00000028173	1	0	0	1	0
ENSMUSG00000028176	0	1	0	0	0
ENSMUSG00000028184	0	1	0	1	0
ENSMUSG00000028185	0	0	0	0	1
ENSMUSG00000028195	0	0	0	1	0
ENSMUSG00000028199	0	1	1	1	1
ENSMUSG00000028207	0	1	0	0	0
ENSMUSG00000028211	0	0	0	1	0
ENSMUSG00000028212	1	0	0	0	0
ENSMUSG00000028221	0	1	0	1	0
ENSMUSG00000028232	1	1	1	1	1
ENSMUSG00000028233	1	0	0	0	0
ENSMUSG00000028248	1	0	0	0	1
ENSMUSG00000028249	1	1	1	1	1
ENSMUSG00000028256	1	0	0	1	0
ENSMUSG00000028266	1	1	0	1	1
ENSMUSG00000028268	0	0	0	1	1
ENSMUSG00000028273	1	0	1	0	0
ENSMUSG00000028277	1	0	0	0	0
ENSMUSG00000028278	0	0	0	1	0
ENSMUSG00000028282	0	1	0	0	1
ENSMUSG00000028284	0	0	0	1	0
ENSMUSG00000028289	0	1	0	1	0
ENSMUSG00000028293	0	0	0	1	0
ENSMUSG00000028295	0	1	0	0	0
ENSMUSG00000028309	1	1	1	1	1
ENSMUSG00000028312	1	0	0	1	0
ENSMUSG00000028327	0	0	1	0	0
ENSMUSG00000028330	1	0	0	1	0
ENSMUSG00000028333	1	0	0	1	0
ENSMUSG00000028337	1	0	0	0	0
ENSMUSG00000028341	0	1	0	0	0
ENSMUSG00000028345	1	0	0	1	0
ENSMUSG00000028351	0	1	0	0	0
ENSMUSG00000028354	0	1	0	0	0
ENSMUSG00000028356	0	0	1	0	1
ENSMUSG00000028364	0	1	0	0	0
ENSMUSG00000028367	1	0	0	0	0
ENSMUSG00000028378	1	0	0	1	0
ENSMUSG00000028383	1	1	0	0	0
ENSMUSG00000028385	1	1	0	1	0
ENSMUSG00000028391	0	1	0	0	0
ENSMUSG00000028399	0	1	0	0	1
ENSMUSG00000028403	1	1	1	1	1
ENSMUSG00000028405	1	1	1	0	1
ENSMUSG00000028410	1	1	0	0	0
ENSMUSG00000028411	0	1	0	1	0
ENSMUSG00000028412	0	0	0	0	1
ENSMUSG00000028413	1	0	0	0	0
ENSMUSG00000028426	0	1	0	1	1
ENSMUSG00000028436	1	1	1	1	0
ENSMUSG00000028437	1	1	0	1	1
ENSMUSG00000028439	0	1	0	1	0
ENSMUSG00000028444	0	1	0	0	0
ENSMUSG00000028445	0	0	0	1	1
ENSMUSG00000028452	1	0	1	1	1
ENSMUSG00000028453	0	0	0	1	0
ENSMUSG00000028454	0	1	1	1	1
ENSMUSG00000028455	0	1	0	0	0
ENSMUSG00000028456	0	1	0	1	0
ENSMUSG00000028458	0	1	0	1	1
ENSMUSG00000028465	0	0	0	0	1
ENSMUSG00000028466	1	1	1	0	0
ENSMUSG00000028467	1	1	0	1	1
ENSMUSG00000028468	1	1	0	1	0
ENSMUSG00000028478	0	0	0	0	1
ENSMUSG00000028484	1	0	0	0	0
ENSMUSG00000028487	0	0	0	1	0
ENSMUSG00000028494	1	0	1	1	0
ENSMUSG00000028496	0	1	0	1	0
ENSMUSG00000028517	0	1	1	0	1
ENSMUSG00000028519	0	1	0	1	0
ENSMUSG00000028522	1	1	0	1	0
ENSMUSG00000028524	0	1	0	0	0
ENSMUSG00000028528	0	1	0	1	0
ENSMUSG00000028530	1	1	1	1	1
ENSMUSG00000028536	0	0	0	1	1
ENSMUSG00000028538	0	1	1	1	1
ENSMUSG00000028540	1	1	0	1	0
ENSMUSG00000028541	0	1	0	1	0
ENSMUSG00000028542	0	1	1	1	1
ENSMUSG00000028550	0	1	1	1	1
ENSMUSG00000028551	1	0	0	1	0
ENSMUSG00000028557	1	1	1	1	1
ENSMUSG00000028560	1	1	0	1	0
ENSMUSG00000028567	1	0	0	0	0
ENSMUSG00000028568	1	0	1	1	1
ENSMUSG00000028572	0	0	0	1	1
ENSMUSG00000028573	0	0	1	0	0
ENSMUSG00000028576	0	1	0	1	0
ENSMUSG00000028581	0	0	0	1	0
ENSMUSG00000028583	0	1	0	0	0
ENSMUSG00000028591	0	0	0	1	0
ENSMUSG00000028613	0	1	0	0	0
ENSMUSG00000028614	0	1	0	1	0
ENSMUSG00000028618	1	1	0	1	1
ENSMUSG00000028619	1	0	0	1	0
ENSMUSG00000028629	1	1	0	1	0
ENSMUSG00000028630	0	0	0	1	0
ENSMUSG00000028633	1	0	0	1	0
ENSMUSG00000028637	0	1	0	0	0
ENSMUSG00000028639	1	0	0	0	0
ENSMUSG00000028640	0	0	0	1	0
ENSMUSG00000028656	1	0	0	1	0
ENSMUSG00000028668	1	0	0	0	0
ENSMUSG00000028670	1	1	1	0	0
ENSMUSG00000028671	1	0	0	0	0
ENSMUSG00000028675	1	1	0	0	1
ENSMUSG00000028676	0	0	0	1	0
ENSMUSG00000028677	0	1	0	1	0
ENSMUSG00000028681	0	0	0	1	0
ENSMUSG00000028683	1	0	0	1	0
ENSMUSG00000028691	0	0	0	1	0
ENSMUSG00000028692	1	1	1	1	1
ENSMUSG00000028696	0	0	0	1	0
ENSMUSG00000028698	0	1	0	1	0
ENSMUSG00000028700	0	1	0	1	0
ENSMUSG00000028702	1	0	0	1	0
ENSMUSG00000028708	1	1	0	0	1
ENSMUSG00000028718	1	0	0	1	0
ENSMUSG00000028737	0	0	1	0	0
ENSMUSG00000028741	0	0	1	0	1
ENSMUSG00000028747	0	1	0	0	0
ENSMUSG00000028759	1	1	1	1	1
ENSMUSG00000028760	1	1	0	1	0
ENSMUSG00000028766	0	0	0	1	0
ENSMUSG00000028780	0	1	0	0	0
ENSMUSG00000028782	0	1	0	0	0
ENSMUSG00000028785	0	1	0	0	0
ENSMUSG00000028786	0	0	0	1	0
ENSMUSG00000028788	1	1	0	1	1
ENSMUSG00000028789	0	1	0	0	0
ENSMUSG00000028792	0	0	1	0	1
ENSMUSG00000028795	1	1	0	0	0
ENSMUSG00000028803	0	1	0	1	0
ENSMUSG00000028807	0	0	0	1	0
ENSMUSG00000028820	1	0	1	0	1
ENSMUSG00000028822	0	0	0	0	1
ENSMUSG00000028826	1	0	0	1	0
ENSMUSG00000028830	1	1	0	1	1
ENSMUSG00000028833	1	1	0	0	1
ENSMUSG00000028838	0	1	1	0	0
ENSMUSG00000028847	0	0	0	0	1
ENSMUSG00000028848	0	0	0	1	0
ENSMUSG00000028849	1	0	0	1	1
ENSMUSG00000028854	1	1	1	1	1
ENSMUSG00000028859	1	0	0	0	0
ENSMUSG00000028860	1	0	0	0	0
ENSMUSG00000028861	1	0	0	1	1
ENSMUSG00000028868	1	1	0	1	1
ENSMUSG00000028869	1	0	0	1	0
ENSMUSG00000028873	1	0	0	1	0
ENSMUSG00000028874	1	0	0	0	0
ENSMUSG00000028879	0	0	0	1	0
ENSMUSG00000028885	1	0	0	0	0
ENSMUSG00000028886	1	0	0	1	0
ENSMUSG00000028890	1	1	1	1	1
ENSMUSG00000028893	1	1	0	0	1
ENSMUSG00000028898	0	0	0	1	0
ENSMUSG00000028899	1	1	0	1	0
ENSMUSG00000028907	1	0	0	1	0
ENSMUSG00000028909	0	1	0	0	0
ENSMUSG00000028919	0	1	1	0	1
ENSMUSG00000028920	0	1	0	1	0
ENSMUSG00000028931	1	1	0	0	0
ENSMUSG00000028944	1	0	1	0	1
ENSMUSG00000028945	1	1	1	1	0
ENSMUSG00000028949	0	1	0	0	0
ENSMUSG00000028953	1	0	0	0	0
ENSMUSG00000028957	0	1	0	1	0
ENSMUSG00000028959	0	1	0	1	0
ENSMUSG00000028960	1	1	1	1	1
ENSMUSG00000028962	1	1	0	0	1
ENSMUSG00000028964	1	0	1	1	1
ENSMUSG00000028967	0	1	1	0	1
ENSMUSG00000028970	1	0	0	1	0
ENSMUSG00000028973	0	1	0	1	0
ENSMUSG00000028974	1	0	0	0	0
ENSMUSG00000028976	0	0	0	1	0
ENSMUSG00000028977	0	0	0	1	0
ENSMUSG00000028988	0	0	0	1	0
ENSMUSG00000028990	1	1	1	1	0
ENSMUSG00000028992	0	0	0	0	1
ENSMUSG00000028995	1	1	0	1	1
ENSMUSG00000029003	0	0	0	1	1
ENSMUSG00000029004	1	1	1	1	1
ENSMUSG00000029009	0	1	0	1	1
ENSMUSG00000029014	1	1	0	1	0
ENSMUSG00000029020	1	1	1	1	1
ENSMUSG00000029022	1	1	0	1	0
ENSMUSG00000029033	0	1	0	0	0
ENSMUSG00000029038	0	0	0	0	1
ENSMUSG00000029048	0	1	0	0	0
