gene	SRX118285_cnt	SRX118291_cnt	SRX118287_cnt	SRX118293_cnt
ENSG00000158050.4	5	9	1	5
ENSG00000162039.14	0	0	1	0
ENSG00000063978.15	144	139	127	90
ENSG00000123989.13	861	796	617	528
ENSG00000104213.12	41	63	20	45
ENSG00000108370.16	19	17	9	10
ENSG00000106554.11	209	255	206	257
ENSG00000139644.12	1765	1678	1814	1469
ENSG00000166199.12	168	213	138	181
ENSG00000182132.13	0	0	0	0
ENSG00000121966.6	14	0	7	0
ENSG00000108788.11	210	253	159	99
ENSG00000155052.14	1	3	0	0
ENSG00000075790.10	446	545	483	356
ENSG00000147654.14	256	249	251	154
ENSG00000163453.11	0	0	0	0
ENSG00000150456.10	65	37	38	37
ENSG00000262660.1	1216	1455	921	1033
ENSG00000163029.15	416	430	412	216
ENSG00000170468.7	515	342	288	211
ENSG00000169715.14	0	0	0	0
ENSG00000167618.9	0	0	0	0
ENSG00000181965.5	0	0	0	0
ENSG00000159335.15	1034	502	762	462
ENSG00000187801.14	44	31	52	30
ENSG00000166884.2	0	0	0	0
ENSG00000223614.5	1	0	0	0
ENSG00000204334.7	0	3	4	0
ENSG00000112812.15	18	14	24	17
ENSG00000244623.1	0	0	0	0
ENSG00000120370.12	108	117	112	69
ENSG00000136319.11	137	115	103	100
ENSG00000152818.18	534	616	603	311
ENSG00000173156.6	138	188	128	155
ENSG00000048545.13	0	0	0	0
ENSG00000173230.15	1834	1141	2056	917
ENSG00000175065.11	0	0	0	0
ENSG00000100883.11	1302	998	1253	686
ENSG00000131686.14	1	2	0	0
ENSG00000229474.6	7	0	3	0
ENSG00000167447.12	668	732	601	462
ENSG00000278923.1	0	0	1	0
ENSG00000125816.4	0	0	0	0
ENSG00000214891.8	0	0	0	0
ENSG00000165863.16	0	0	0	0
ENSG00000171763.17	312	336	210	189
ENSG00000205642.9	0	0	0	0
ENSG00000155561.14	1834	2220	1827	1578
ENSG00000184478.6	0	0	0	0
ENSG00000168952.15	1	1	0	0
ENSG00000165030.3	117	89	101	75
ENSG00000184524.5	2	10	3	6
ENSG00000119457.7	0	0	1	0
ENSG00000116141.15	25	10	10	6
ENSG00000186980.6	0	0	0	0
ENSG00000234409.6	0	0	0	0
ENSG00000158220.13	9	8	5	10
ENSG00000156395.12	0	0	0	0
ENSG00000123130.16	542	673	543	564
ENSG00000149289.10	175	185	279	176
ENSG00000184014.7	1068	1097	1048	901
ENSG00000007255.10	38	28	42	29
ENSG00000168906.12	2598	2277	2002	1147
ENSG00000107018.7	0	0	0	0
ENSG00000160211.15	1477	1270	1274	1069
ENSG00000198553.8	37	15	22	20
ENSG00000134779.14	638	697	623	623
ENSG00000177938.4	0	0	0	0
ENSG00000125900.12	0	0	0	0
ENSG00000078061.12	792	738	739	559
ENSG00000099399.5	0	0	0	0
ENSG00000283515.1	58	86	60	70
ENSG00000105270.14	9	6	3	4
ENSG00000131013.3	271	185	231	91
ENSG00000250673.2	1	0	0	0
ENSG00000175121.11	0	0	0	0
ENSG00000131149.18	194	227	177	134
ENSG00000053747.15	1221	1569	1258	1058
ENSG00000100218.11	4	0	4	0
ENSG00000106245.9	620	627	515	458
ENSG00000135824.12	0	0	0	0
ENSG00000215529.12	2	0	0	0
ENSG00000099769.5	0	0	1	0
ENSG00000131482.9	0	1	0	0
ENSG00000121361.3	8	16	14	9
ENSG00000138413.13	348	597	357	385
ENSG00000242875.6	0	0	0	0
ENSG00000133997.11	848	1102	859	594
ENSG00000111912.19	74	68	73	44
ENSG00000175336.9	0	0	0	0
ENSG00000010379.15	0	0	0	0
ENSG00000087460.23	14090	11871	12395	8130
ENSG00000115239.21	175	197	162	123
ENSG00000165312.6	8	6	18	24
ENSG00000204370.8	57	66	47	46
ENSG00000072315.3	0	1	0	0
ENSG00000175054.14	358	378	345	242
ENSG00000185176.12	0	0	0	0
ENSG00000066923.17	8	2	1	0
ENSG00000117625.13	140	147	110	94
ENSG00000171714.10	0	0	0	0
ENSG00000163814.7	1617	1325	1522	1184
ENSG00000133256.12	0	0	0	0
ENSG00000162494.5	21	1	16	0
ENSG00000166118.7	0	0	0	0
ENSG00000101306.10	8	9	6	4
ENSG00000138463.8	285	261	292	198
ENSG00000254521.6	0	0	0	0
ENSG00000075218.18	451	622	401	458
ENSG00000156030.13	289	194	253	113
ENSG00000008056.12	0	0	0	0
ENSG00000213281.4	58	65	86	53
ENSG00000117595.10	5	3	3	6
ENSG00000280094.2	0	0	0	2
ENSG00000166165.12	469	766	345	530
ENSG00000255872.3	251	123	145	71
ENSG00000088053.11	0	0	0	1
ENSG00000267120.3	27	19	20	12
ENSG00000171953.15	64	55	44	51
ENSG00000146909.7	361	386	299	259
ENSG00000203499.11	1	0	0	0
ENSG00000114030.12	634	736	580	576
ENSG00000005007.12	1343	1178	1126	790
ENSG00000196383.5	0	0	0	0
ENSG00000136158.11	120	139	140	110
ENSG00000185960.13_PAR_Y	0	0	0	0
ENSG00000244617.2	3	3	3	4
ENSG00000165181.16	19	3	32	2
ENSG00000042493.15	753	763	679	571
ENSG00000250913.2	0	0	0	0
ENSG00000122483.17	210	234	234	105
ENSG00000251692.7	1	1	0	0
ENSG00000075151.20	682	800	674	418
ENSG00000073536.17	192	160	131	70
ENSG00000116922.14	138	118	105	52
ENSG00000174483.19	101	84	100	54
ENSG00000166974.12	33	75	44	31
ENSG00000072422.16	93	50	76	44
ENSG00000151849.14	196	255	187	165
ENSG00000171368.11	4	8	1	1
ENSG00000205853.10	1	3	1	0
ENSG00000187068.2	0	0	1	0
ENSG00000188021.8	381	333	319	248
ENSG00000251503.8	213	173	163	149
ENSG00000028528.14	653	727	611	537
ENSG00000037749.11	92	113	113	78
ENSG00000089177.18	168	183	178	139
ENSG00000115998.7	88	134	79	114
ENSG00000154589.6	16	7	14	12
ENSG00000114270.16	16	3	5	5
ENSG00000162344.3	0	0	0	1
ENSG00000170426.1	0	0	0	0
ENSG00000165732.12	1296	1366	924	721
ENSG00000111799.20	833	742	924	421
ENSG00000222018.1	0	0	0	0
ENSG00000164399.4	0	0	0	0
ENSG00000198546.14	387	346	302	230
ENSG00000102678.6	0	0	0	0
ENSG00000213445.9	426	465	311	341
ENSG00000145050.15	663	1375	582	912
ENSG00000126067.11	1404	989	1200	773
ENSG00000163879.10	1	0	1	2
ENSG00000174903.15	924	1014	777	728
ENSG00000270011.6	118	88	101	61
ENSG00000275004.3	0	0	0	0
ENSG00000068438.14	653	474	463	309
ENSG00000180035.11	118	135	83	81
ENSG00000159289.6	0	0	0	0
ENSG00000197375.12	132	128	119	87
ENSG00000255071.3	0	0	0	0
ENSG00000144635.8	599	804	412	341
ENSG00000135540.11	54	51	49	38
ENSG00000278685.4	0	0	0	0
ENSG00000062194.15	385	477	341	330
ENSG00000163682.15	27	32	36	17
ENSG00000114200.9	20	12	33	19
ENSG00000183304.10	3	1	3	0
ENSG00000110321.15	15642	18765	14644	14987
ENSG00000185264.11	0	0	0	0
ENSG00000175920.15	0	1	1	0
ENSG00000127526.14	453	320	410	238
ENSG00000198700.9	719	628	737	464
ENSG00000258539.1	150	246	131	95
ENSG00000279515.1	0	0	0	0
ENSG00000069431.11	8	1	6	0
ENSG00000277745.1	0	0	0	0
ENSG00000167360.4	0	0	0	0
ENSG00000137312.14	369	325	190	179
ENSG00000138160.5	626	894	584	694
ENSG00000101986.11	401	275	320	252
ENSG00000171992.12	255	237	230	149
ENSG00000205236.6	10	10	8	6
ENSG00000212122.3	0	0	0	0
ENSG00000090776.5	623	821	484	390
ENSG00000073146.15	8	2	9	3
ENSG00000166160.9	0	0	0	0
ENSG00000205363.5	0	0	0	0
ENSG00000164708.5	0	0	0	0
ENSG00000124257.6	16	9	17	9
ENSG00000280447.1	0	0	0	0
ENSG00000122481.16	139	103	144	80
ENSG00000164961.15	1231	2111	1185	1657
ENSG00000249948.6	0	0	0	0
ENSG00000170855.3	171	168	136	94
ENSG00000188452.13	3	9	9	4
ENSG00000179144.4	0	0	0	0
ENSG00000125995.15	1149	928	946	631
ENSG00000176542.9	136	207	172	156
ENSG00000234127.8	24	21	17	4
ENSG00000074621.13	49	38	68	33
ENSG00000169495.4	1	0	2	0
ENSG00000106070.17	595	428	544	349
ENSG00000160349.9	0	0	0	0
ENSG00000157168.18	0	0	0	0
ENSG00000180992.6	858	742	713	412
ENSG00000006047.12	0	0	0	0
ENSG00000170891.10	0	0	0	0
ENSG00000167182.13	256	270	295	200
ENSG00000167105.7	60	28	45	31
ENSG00000110079.16	0	0	0	0
ENSG00000102038.15	1610	1952	1593	1139
ENSG00000197363.9	53	35	47	30
ENSG00000082213.17	117	114	112	132
ENSG00000059915.16	1	2	2	1
ENSG00000105205.6	0	0	0	0
ENSG00000189144.13	2	0	4	0
ENSG00000118762.7	266	205	232	170
ENSG00000176381.5	0	0	0	0
ENSG00000002726.20	0	0	0	0
ENSG00000164651.16	0	0	0	0
ENSG00000137834.14	216	165	206	126
ENSG00000105810.9	56	37	81	11
ENSG00000184374.2	0	0	0	4
ENSG00000179695.1	0	0	0	0
ENSG00000043462.11	0	0	0	0
ENSG00000140009.18	10	2	12	4
ENSG00000175311.6	0	0	0	0
ENSG00000188011.5	0	0	0	0
ENSG00000130176.7	4	1	1	0
ENSG00000198298.12	37	26	28	24
ENSG00000123545.5	184	188	97	84
ENSG00000233999.3	0	0	0	0
ENSG00000185681.12	0	0	1	0
ENSG00000093167.17	344	383	338	304
ENSG00000087111.20	238	192	200	152
ENSG00000077721.15	385	419	344	352
ENSG00000083814.13	75	48	56	68
ENSG00000266302.6	0	0	0	0
ENSG00000169676.5	0	0	0	0
ENSG00000111700.12	269	362	241	187
ENSG00000121454.5	0	1	3	1
ENSG00000184986.10	166	121	111	83
ENSG00000175018.12	0	0	0	0
ENSG00000145990.10	25	27	25	12
ENSG00000144339.11	2	0	1	0
ENSG00000102445.18	5	9	6	8
ENSG00000169744.12	0	0	1	0
ENSG00000077380.15	257	350	266	214
ENSG00000211724.3	0	0	0	0
ENSG00000058673.15	444	456	474	383
ENSG00000144596.12	5	13	0	6
ENSG00000225805.4	0	0	0	0
ENSG00000122557.9	162	158	187	139
ENSG00000047249.16	149	201	123	160
ENSG00000114742.13	296	396	385	389
ENSG00000115194.10	2	0	0	0
ENSG00000152683.14	221	265	219	150
ENSG00000153930.11	3	2	0	0
ENSG00000204965.8	75	86	77	64
ENSG00000007545.15	169	115	187	108
ENSG00000116521.10	285	293	159	120
ENSG00000177679.15	1	2	0	0
ENSG00000231213.6	0	0	0	0
ENSG00000160191.17	0	0	0	0
ENSG00000175073.7	242	258	317	223
ENSG00000183778.17	8	9	6	5
ENSG00000138942.15	20	21	33	19
ENSG00000102359.5	2	8	6	1
ENSG00000135409.10	1	0	4	3
ENSG00000164674.15	20	25	24	12
ENSG00000177058.11	47	77	40	44
ENSG00000188293.5	0	0	0	0
ENSG00000145715.14	457	939	475	581
ENSG00000177628.15	47	30	43	41
ENSG00000010017.12	496	480	490	272
ENSG00000106399.11	465	673	486	469
ENSG00000105185.11	375	343	346	180
ENSG00000211914.1	0	0	0	0
ENSG00000180336.17	0	0	0	0
ENSG00000172830.12	198	218	159	152
ENSG00000206177.6	0	0	0	0
ENSG00000185271.7	0	0	0	1
ENSG00000130164.12	821	1340	673	825
ENSG00000122862.4	1583	1515	1745	1095
ENSG00000283245.1	326	293	404	287
ENSG00000163319.10	283	313	218	164
ENSG00000136059.14	1	1	1	2
ENSG00000150594.6	1	0	0	0
ENSG00000165943.4	0	0	0	0
ENSG00000175414.6	1	1	3	4
ENSG00000162512.15	99	67	97	48
ENSG00000213931.5	0	0	0	0
ENSG00000144045.13	1	1	2	0
ENSG00000196313.11	291	220	237	150
ENSG00000158941.16	780	810	750	492
ENSG00000112139.14	4	5	2	4
ENSG00000283239.1	3	2	0	0
ENSG00000005189.19	51	78	67	72
ENSG00000120820.12	64	75	74	48
ENSG00000184378.2	37	45	40	28
ENSG00000138286.14	196	300	219	229
ENSG00000198131.13	277	392	280	359
ENSG00000080823.21	382	419	338	260
ENSG00000134597.14	184	141	139	101
ENSG00000119408.16	256	157	203	121
ENSG00000100211.10	76	93	55	59
ENSG00000132164.9	33	8	47	9
ENSG00000187764.11	50	64	47	36
ENSG00000124172.9	1544	1907	1518	1377
ENSG00000071051.13	176	203	204	140
ENSG00000091157.13	150	190	133	103
ENSG00000137440.4	389	304	305	175
ENSG00000221870.2	0	0	0	0
ENSG00000204928.1	0	0	0	0
ENSG00000198746.12	142	86	109	88
ENSG00000179826.6	0	0	0	0
ENSG00000134070.4	79	77	86	36
ENSG00000118579.12	162	149	147	122
ENSG00000090932.10	85	54	71	30
ENSG00000115956.9	1	0	0	0
ENSG00000205116.3	0	0	0	0
ENSG00000182704.7	92	71	51	33
ENSG00000182584.4	15	2	9	0
ENSG00000213185.6	46	42	47	24
ENSG00000115652.14	977	864	910	612
ENSG00000095139.13	1000	997	967	665
ENSG00000171956.6	0	0	0	0
ENSG00000279435.2	0	0	0	0
ENSG00000165816.12	0	0	0	0
ENSG00000145934.16	18	1	17	1
ENSG00000131747.14	2573	3802	2716	3070
ENSG00000182310.13	37	49	32	22
ENSG00000108448.20	25	23	20	21
ENSG00000178038.16	69	39	57	19
ENSG00000168612.4	194	147	170	171
ENSG00000198225.5	7	0	3	2
ENSG00000175029.16	146	125	124	85
ENSG00000178021.10	0	0	0	0
ENSG00000241043.1	1	1	1	1
ENSG00000080371.5	347	334	309	289
ENSG00000174738.12	218	182	418	233
ENSG00000141748.12	0	1	0	0
ENSG00000078098.13	0	0	0	0
ENSG00000137273.3	1	0	1	0
ENSG00000144445.16	26	28	25	13
ENSG00000162599.15	29	21	28	13
ENSG00000155324.9	313	633	256	361
ENSG00000155816.19	293	279	286	225
ENSG00000186844.5	0	0	0	0
ENSG00000145817.16	354	427	443	364
ENSG00000165209.18	267	240	232	114
ENSG00000186081.11	0	0	0	1
ENSG00000164442.9	165	81	209	44
ENSG00000181449.3	0	0	0	0
ENSG00000078399.16	174	71	141	53
ENSG00000106852.15	12	6	6	1
ENSG00000153294.11	15	4	28	3
ENSG00000181718.5	0	0	0	0
ENSG00000119396.10	294	349	270	227
ENSG00000111961.17	107	89	114	105
ENSG00000121481.10	86	65	70	50
ENSG00000076641.4	18	22	24	23
ENSG00000138399.17	218	451	186	215
ENSG00000152465.17	265	327	267	309
ENSG00000180305.4	0	0	0	0
ENSG00000240053.8	2	0	2	1
ENSG00000196365.11	3154	3009	2526	2041
ENSG00000229579.4	0	0	0	0
ENSG00000145721.11	0	0	0	0
ENSG00000110777.11	0	0	0	0
ENSG00000160298.17	52	35	64	21
ENSG00000112996.10	500	699	375	440
ENSG00000171722.12	0	0	0	0
ENSG00000152520.13	143	172	137	145
ENSG00000103363.14	932	916	770	631
ENSG00000006530.15	150	194	143	110
ENSG00000152804.10	55	47	35	39
ENSG00000116663.10	120	81	79	67
ENSG00000133216.16	227	260	213	180
ENSG00000100276.9	0	0	1	0
ENSG00000196872.11	1	0	0	0
ENSG00000257315.1	144	127	219	126
ENSG00000054938.15	0	3	0	0
ENSG00000221823.10	312	310	290	215
ENSG00000204683.10	0	0	0	0
ENSG00000067182.7	644	688	550	435
ENSG00000257704.3	29	13	19	7
ENSG00000168515.3	0	0	0	0
ENSG00000173269.13	5	7	5	1
ENSG00000188655.10	0	0	0	0
ENSG00000167118.10	120	116	126	94
ENSG00000143093.14	342	304	303	175
ENSG00000124159.15	2	3	4	1
ENSG00000124562.9	856	747	675	463
ENSG00000150556.16	0	0	0	0
ENSG00000170049.9	4	3	3	5
ENSG00000182793.11	0	0	0	0
ENSG00000256061.7	55	40	39	29
ENSG00000111087.9	2	2	0	1
ENSG00000131471.6	0	0	0	1
ENSG00000280537.2	2	0	2	0
ENSG00000204290.10	0	0	0	0
ENSG00000179241.12	128	108	124	75
ENSG00000185897.6	0	0	0	0
ENSG00000115665.8	0	0	0	0
ENSG00000254959.6	0	0	0	0
ENSG00000132485.13	534	410	461	225
ENSG00000221970.1	0	0	0	0
ENSG00000205726.14	326	437	317	292
ENSG00000257017.8	0	0	0	0
ENSG00000149476.15	258	267	228	182
ENSG00000135269.17	782	689	822	575
ENSG00000197632.8	45	20	37	20
ENSG00000122778.9	640	599	750	522
ENSG00000147408.14	13	6	7	4
ENSG00000281126.1	0	0	0	0
ENSG00000165055.15	98	107	95	89
ENSG00000175183.9	295	154	276	75
ENSG00000244045.11	169	117	115	86
ENSG00000215910.7	0	0	0	0
ENSG00000135298.13	45	17	56	13
ENSG00000179083.6	2	3	4	0
ENSG00000131096.10	1	0	0	0
ENSG00000162191.13	773	709	746	578
ENSG00000162734.12	484	381	414	252
ENSG00000270188.1	0	0	1	0
ENSG00000206199.9	0	0	0	0
ENSG00000269964.2	0	0	0	0
ENSG00000172840.6	54	79	37	37
ENSG00000122965.10	463	538	396	298
ENSG00000058668.14	189	152	187	109
ENSG00000089597.16	5323	6523	5423	4999
ENSG00000100422.13	178	144	172	117
ENSG00000165525.17	881	486	765	318
ENSG00000256660.5	0	0	0	0
ENSG00000095110.7	0	0	0	0
ENSG00000099937.10	125	147	96	165
ENSG00000197380.10	6	5	3	4
ENSG00000267508.5	0	0	0	3
ENSG00000168077.13	538	386	557	314
ENSG00000122033.14	219	220	207	178
ENSG00000244731.7	0	0	0	0
ENSG00000198625.12	141	107	136	94
ENSG00000014164.6	263	242	194	122
ENSG00000276405.1	0	0	0	0
ENSG00000198039.11	49	53	55	27
ENSG00000174938.14	776	583	688	374
ENSG00000211920.1	0	0	0	0
ENSG00000255819.7	0	0	0	0
ENSG00000198734.10	0	0	0	0
ENSG00000185303.15	0	0	0	0
ENSG00000241563.3	13	12	5	7
ENSG00000013588.6	386	335	547	374
ENSG00000139370.10	214	218	202	208
ENSG00000127578.6	1	1	1	1
ENSG00000198886.2	33791	45815	41188	44429
ENSG00000205639.9	1	2	2	0
ENSG00000167613.15	0	0	0	0
ENSG00000031081.10	261	357	240	248
ENSG00000178150.8	6	10	1	0
ENSG00000113407.13	1465	2635	1191	1516
ENSG00000143845.14	104	154	112	102
ENSG00000156500.14	7	7	14	5
ENSG00000178694.9	63	72	57	33
ENSG00000276203.4	0	0	0	0
ENSG00000196503.2	1	0	1	0
ENSG00000278030.1	0	0	0	0
ENSG00000204099.11	0	0	0	0
ENSG00000055118.14	1	5	2	4
ENSG00000233816.3	0	0	0	0
ENSG00000148488.15	0	0	0	0
ENSG00000171206.13	556	442	483	398
ENSG00000127311.9	29	32	30	15
ENSG00000119686.9	18	18	11	18
ENSG00000149150.8	95	137	113	90
ENSG00000186912.6	0	0	0	0
ENSG00000196405.12	311	237	252	207
ENSG00000130035.6	0	0	0	0
ENSG00000118246.13	475	726	390	443
ENSG00000204131.8	0	1	2	0
ENSG00000152795.17	2293	2179	1743	1325
ENSG00000168890.13	40	29	18	8
ENSG00000167702.11	250	291	207	134
ENSG00000204941.13	0	0	0	0
ENSG00000085871.8	166	212	173	137
ENSG00000105556.11	1	0	9	0
ENSG00000188064.9	136	130	137	62
ENSG00000154642.10	82	65	63	54
ENSG00000169021.5	345	502	299	324
ENSG00000178307.9	287	266	200	125
ENSG00000186075.12	0	0	0	0
ENSG00000167264.17	107	168	84	83
ENSG00000126247.10	2769	3071	2445	2536
ENSG00000138642.14	317	44	326	52
ENSG00000183878.15	0	0	0	0
ENSG00000129757.12	4	4	2	3
ENSG00000107341.4	545	502	476	431
ENSG00000006555.10	14	14	16	15
ENSG00000137674.3	0	0	0	0
ENSG00000179562.2	243	259	227	146
ENSG00000068001.13	539	527	351	312
ENSG00000181789.14	1230	1094	1114	888
ENSG00000176269.3	0	0	0	0
ENSG00000164949.7	63	63	93	35
ENSG00000211845.1	0	0	0	0
ENSG00000204352.2	0	0	0	0
ENSG00000121350.15	15	32	22	12
ENSG00000158106.13	155	198	97	92
ENSG00000145022.4	66	44	80	33
ENSG00000087245.12	0	0	0	0
ENSG00000188015.9	58	38	35	23
ENSG00000174574.15	243	170	118	79
ENSG00000170647.3	22	20	21	22
ENSG00000145214.13	96	64	72	45
ENSG00000147183.9	0	0	0	0
ENSG00000132535.18	175	160	156	102
ENSG00000264058.1	0	0	0	0
ENSG00000103512.14	32	15	33	29
ENSG00000160710.15	2817	1498	2780	1103
ENSG00000148219.16	43	31	35	17
ENSG00000140471.16	149	176	76	92
ENSG00000181019.12	1095	1096	1079	864
ENSG00000157578.13	13	16	14	2
ENSG00000211691.2	0	0	0	0
ENSG00000140505.6	0	0	0	0
ENSG00000134480.13	494	766	471	441
ENSG00000101844.17	124	182	117	118
ENSG00000268651.2	0	0	0	0
ENSG00000084628.9	0	0	0	0
ENSG00000136271.10	1363	1366	985	748
ENSG00000136381.12	310	304	286	194
ENSG00000167526.13	1508	1843	1462	1728
ENSG00000183206.17	0	0	0	0
ENSG00000140538.16	0	0	0	0
ENSG00000105146.12	13	18	10	18
ENSG00000104938.16	0	0	0	0
ENSG00000197756.9	3814	4809	3611	3647
ENSG00000127452.8	133	90	94	62
ENSG00000015171.18	224	168	172	95
ENSG00000145592.13	2753	4434	2877	3443
ENSG00000108825.17	215	225	181	163
ENSG00000150776.17	212	179	200	151
ENSG00000159388.5	0	1	1	3
ENSG00000117501.14	0	0	0	0
ENSG00000140406.3	106	91	82	43
ENSG00000279244.1	0	0	0	0
ENSG00000156804.7	31	48	92	99
ENSG00000115233.11	1557	1674	1543	1155
ENSG00000067167.7	2822	3279	3242	2382
ENSG00000148680.15	4	9	2	6
ENSG00000184276.2	0	0	0	0
ENSG00000283536.1	0	0	0	0
ENSG00000105401.7	3325	2966	2656	2149
ENSG00000100316.15	3572	4641	3553	3586
ENSG00000111843.13	548	452	500	306
ENSG00000132405.18	268	199	328	139
ENSG00000154945.6	558	564	515	450
ENSG00000212900.2	0	0	0	0
ENSG00000280969.1	1	0	0	0
ENSG00000198965.3	0	0	0	0
ENSG00000183765.20	180	239	139	115
ENSG00000091164.12	1133	1425	972	970
ENSG00000197757.7	40	36	54	27
ENSG00000181191.11	269	366	185	203
ENSG00000130363.11	39	25	55	19
ENSG00000163291.14	47	45	71	44
ENSG00000115616.2	2	1	1	5
ENSG00000168813.16	158	144	157	91
ENSG00000110077.14	0	0	0	0
ENSG00000137404.14	9	8	8	8
ENSG00000147403.16	756	933	761	809
ENSG00000167964.12	25	21	11	3
ENSG00000221977.1	0	0	0	0
ENSG00000175538.10	0	2	0	1
ENSG00000187210.12	5	6	5	1
ENSG00000149115.13	707	473	444	343
ENSG00000081913.13	365	322	385	262
ENSG00000100347.14	518	747	382	523
ENSG00000115009.11	3	0	2	0
ENSG00000186943.1	0	0	0	0
ENSG00000159840.15	4809	6163	3472	4099
ENSG00000242441.7	0	0	0	0
ENSG00000140859.15	377	256	268	195
ENSG00000197360.9	0	0	0	0
ENSG00000241595.2	0	0	0	0
ENSG00000232838.3	106	99	106	60
ENSG00000111537.4	0	0	0	0
ENSG00000115561.15	531	470	554	321
ENSG00000082074.15	0	0	3	0
ENSG00000159433.11	229	195	264	104
ENSG00000115457.9	0	2	3	2
ENSG00000182687.3	1	3	2	0
ENSG00000221996.6	0	0	0	0
ENSG00000171314.8	1	0	1	0
ENSG00000270185.1	0	0	0	0
ENSG00000065665.20	92	91	84	39
ENSG00000283288.1	0	0	0	0
ENSG00000107099.15	7	10	15	11
ENSG00000153165.18	2	2	2	1
ENSG00000135338.13	34	21	42	12
ENSG00000211658.2	0	0	0	0
ENSG00000130413.15	0	0	0	0
ENSG00000160584.15	226	261	231	211
ENSG00000188690.12	195	268	162	211
ENSG00000154007.6	0	0	0	0
ENSG00000132478.9	293	262	320	175
ENSG00000171222.10	405	317	353	204
ENSG00000152778.8	197	199	180	142
ENSG00000115306.15	1267	1196	1382	1079
ENSG00000179958.8	437	498	320	251
ENSG00000150526.11	0	0	0	0
ENSG00000057704.11	86	66	77	62
ENSG00000154548.8	1	0	0	0
ENSG00000129455.15	1	8	0	3
ENSG00000283220.1	174	155	126	107
ENSG00000087365.15	2588	2542	2016	1773
ENSG00000213967.10	35	17	29	22
ENSG00000137364.4	235	202	222	120
ENSG00000253537.2	86	57	91	37
ENSG00000254550.1	0	0	0	2
ENSG00000144369.12	28	27	29	16
ENSG00000166090.8	0	0	0	0
ENSG00000065000.15	1482	1358	1173	975
ENSG00000166603.4	1	1	2	0
ENSG00000103855.17	143	114	142	79
ENSG00000168461.12	13	14	7	5
ENSG00000138495.6	177	129	165	63
ENSG00000115677.16	5082	6161	4698	5301
ENSG00000167005.13	297	410	302	303
ENSG00000089154.10	2933	3185	2700	2413
ENSG00000120889.12	409	341	390	237
ENSG00000153898.12	51	38	35	35
ENSG00000101444.12	1616	2436	1609	2094
ENSG00000114204.14	0	0	0	0
ENSG00000180901.10	199	210	162	109
ENSG00000279514.2	0	0	0	0
ENSG00000173918.14	109	142	89	106
ENSG00000181404.15	11	6	12	5
ENSG00000279317.1	0	0	0	0
ENSG00000197385.5	29	18	48	14
ENSG00000066044.14	984	813	835	759
ENSG00000119669.4	1052	1033	1255	848
ENSG00000124588.19	167	191	141	152
ENSG00000145283.7	1	1	1	1
ENSG00000168283.13	569	471	581	290
ENSG00000236597.1	0	0	0	0
ENSG00000276410.3	16	65	26	24
ENSG00000137204.14	0	0	0	0
ENSG00000182195.7	588	344	584	346
ENSG00000173542.8	63	65	56	67
ENSG00000172014.12	0	0	0	0
ENSG00000198612.10	235	333	238	160
ENSG00000211456.10	383	579	397	451
ENSG00000172954.13	128	131	160	81
ENSG00000168566.12	112	113	99	34
ENSG00000139537.10	0	0	0	0
ENSG00000239382.10	91	63	77	31
ENSG00000008283.15	288	270	244	240
ENSG00000258653.3	107	118	114	82
ENSG00000142046.14	11	19	5	7
ENSG00000198324.13	64	62	56	34
ENSG00000128739.21	513	662	439	505
ENSG00000214717.10	0	0	0	0
ENSG00000142197.12	236	326	261	240
ENSG00000211650.2	0	0	0	0
ENSG00000179348.11	72	102	57	71
ENSG00000001461.16	222	228	318	211
ENSG00000267699.2	21	23	25	18
ENSG00000133937.4	0	0	0	0
ENSG00000105355.8	1034	935	898	738
ENSG00000154188.9	5	0	7	0
ENSG00000185156.5	0	0	0	0
ENSG00000156127.6	0	0	0	0
ENSG00000100206.9	1	3	3	0
ENSG00000113719.15	928	940	855	657
ENSG00000278899.1	2	0	1	0
ENSG00000158092.6	171	152	151	112
ENSG00000283324.1	0	0	0	0
ENSG00000170421.12	366	355	311	345
ENSG00000148671.13	345	475	308	369
ENSG00000006015.17	243	209	198	174
ENSG00000164893.8	0	0	0	0
ENSG00000108592.16	2076	1602	1606	984
ENSG00000124157.6	0	0	0	0
ENSG00000151151.5	42	32	36	15
ENSG00000148120.15	65	53	46	48
ENSG00000167106.11	111	114	91	77
ENSG00000197506.7	0	0	0	0
ENSG00000258315.5	208	177	224	102
ENSG00000253305.2	89	61	89	42
ENSG00000161944.16	0	0	0	0
ENSG00000102098.17	114	110	108	72
ENSG00000139351.14	0	1	0	0
ENSG00000186471.12	0	0	1	0
ENSG00000105968.18	570	492	568	507
ENSG00000101019.21	273	420	292	271
ENSG00000167311.13	0	1	1	0
ENSG00000106536.19	0	0	0	0
ENSG00000249242.7	6	4	3	3
ENSG00000085276.17	122	108	134	72
ENSG00000136824.18	516	480	549	348
ENSG00000136603.13	246	120	302	108
ENSG00000226430.5	0	0	0	0
ENSG00000125355.15	0	0	0	0
ENSG00000150275.17	1	4	8	3
ENSG00000168928.12	0	0	0	0
ENSG00000157654.17	551	714	585	516
ENSG00000113448.17	17	5	33	7
ENSG00000213903.8	39	26	29	26
ENSG00000166228.8	764	846	626	608
ENSG00000100934.14	1249	1177	1340	847
ENSG00000133101.9	23	185	12	83
ENSG00000225973.3	25	32	21	9
ENSG00000116990.10	23	15	7	9
